transaction_id,timestamp,amount,merchant_category,location,is_international,is_fraud
I06418,2025-11-12 03:50,13.411570286701275,electronics,Medan,0,0
I06419,2025-11-12 04:03,14.069462615751197,retail,Medan,0,0
I06420,2025-11-12 04:19,14.143123668152162,groceries,Medan,0,0
I06421,2025-11-12 04:34,13.547471622966661,retail,Medan,0,0
I06422,2025-11-12 04:47,14.145389679115844,retail,Medan,0,0
I06423,2025-11-12 05:01,13.19253661864739,groceries,Medan,0,0
I06424,2025-11-12 05:17,13.20793722163868,retail,Medan,0,0
I06425,2025-11-12 05:25,14.23010717993827,electronics,Medan,0,0
I06426,2025-11-12 05:38,18.15561601350661,electronics,Medan,0,1
I06427,2025-11-12 05:56,12.245192392048034,travel,Medan,0,0
I06428,2025-11-12 06:11,14.049806094093874,retail,Medan,0,0
I06429,2025-11-12 06:27,13.391885043376874,retail,Medan,0,0
I06430,2025-11-12 06:33,13.309352358142169,retail,Medan,0,0
I06431,2025-11-12 06:49,13.652671577255575,groceries,Medan,0,0
I06432,2025-11-12 07:03,13.705103999084217,travel,Medan,0,0
I06433,2025-11-12 07:11,14.298890573121449,retail,Medan,0,0
I06434,2025-11-12 07:28,13.67513752891368,retail,Jakarta,0,0
I06435,2025-11-12 07:45,13.368468482915883,retail,Jakarta,0,0
I06436,2025-11-12 07:59,14.170587926458653,groceries,Jakarta,0,0
I06437,2025-11-12 08:17,13.859956059645944,groceries,Medan,0,0
I06438,2025-11-12 08:33,11.925968454934985,travel,Medan,0,0
I06439,2025-11-12 08:44,13.99208647346215,retail,Medan,0,0
I06440,2025-11-12 09:02,13.791928678281653,retail,Jakarta,0,0
I06441,2025-11-12 09:14,13.90908923959045,retail,Medan,0,0
I06442,2025-11-12 09:22,13.02621144342434,electronics,Medan,0,0
I06443,2025-11-12 09:29,13.75289338984528,groceries,Medan,0,0
I06444,2025-11-12 09:43,14.012137634462114,retail,Medan,0,0
I06445,2025-11-12 09:50,14.052117470130268,groceries,Medan,0,0
I06446,2025-11-12 10:07,14.056579681891606,groceries,Medan,0,0
I06447,2025-11-12 10:25,14.401094799311194,retail,Medan,0,0
I06448,2025-11-12 10:31,13.792097601264947,retail,Medan,0,0
I06449,2025-11-12 10:39,13.663929241161693,groceries,Jakarta,0,0
I06450,2025-11-12 10:47,13.858904282749611,groceries,Medan,0,0
I06451,2025-11-12 11:02,13.448414358018814,retail,Medan,0,0
I06452,2025-11-12 11:11,13.414804607080487,retail,Medan,0,0
I06453,2025-11-12 11:25,14.069234525417126,retail,Medan,0,0
I06454,2025-11-12 11:42,13.410519837316583,groceries,Medan,0,0
I06455,2025-11-12 11:56,14.141792477795141,retail,Medan,0,0
I06456,2025-11-12 12:14,14.137191077397235,retail,Medan,0,0
I06457,2025-11-12 12:26,14.359644837678005,retail,Jakarta,0,0
I06458,2025-11-12 12:43,12.814089406263632,electronics,Medan,0,0
I06459,2025-11-12 12:59,13.527066862217756,retail,Medan,0,0
I06460,2025-11-12 13:11,14.168264524909764,retail,Medan,0,0
I06461,2025-11-12 13:20,13.6625283618606,retail,Medan,0,0
I06462,2025-11-12 13:34,14.023152172739987,groceries,Medan,0,0
I06463,2025-11-12 13:50,14.12535130358457,travel,Medan,0,0
I06464,2025-11-12 13:57,14.29136205505161,electronics,Medan,0,0
I06465,2025-11-12 14:07,13.167514547506597,retail,Medan,0,0
I06466,2025-11-12 14:25,13.269470452040938,retail,Medan,0,0
I06467,2025-11-12 14:32,13.73966785125902,retail,Medan,0,0
I06468,2025-11-12 14:50,13.800595885130956,groceries,Medan,0,0
I06469,2025-11-12 14:57,14.312253484399632,groceries,Medan,0,0
I06470,2025-11-12 15:10,12.275286159340483,retail,Medan,0,0
I06471,2025-11-12 15:20,13.226182706043327,groceries,Medan,0,0
I06472,2025-11-12 15:27,14.31969578300301,retail,Medan,0,0
I06473,2025-11-12 15:35,13.967529252439293,groceries,Medan,0,0
I06474,2025-11-12 15:53,14.05010509576276,retail,Medan,0,0
I06475,2025-11-12 16:02,13.239257128875828,retail,Medan,0,0
I06476,2025-11-12 16:19,13.97911215117013,retail,Medan,0,0
I06477,2025-11-12 16:33,13.541367090275607,retail,Medan,0,0
I06478,2025-11-12 16:51,14.122214070311854,retail,Medan,0,0
I06479,2025-11-12 17:03,12.609502350276268,groceries,Medan,0,0
I06480,2025-11-12 17:15,13.336091542756835,groceries,Medan,0,0
I06481,2025-11-12 17:22,14.00911736279371,groceries,Medan,0,0
I06482,2025-11-12 17:32,13.952110986277205,retail,Medan,0,0
I06483,2025-11-12 17:45,14.24508990005203,travel,Jakarta,0,0
I06484,2025-11-12 17:55,14.20180779727445,travel,Medan,0,0
I06485,2025-11-12 18:03,12.065781313052799,groceries,Jakarta,0,0
I06486,2025-11-12 18:15,12.60815202853413,groceries,Medan,0,0
I06487,2025-11-12 18:33,13.507048740992726,groceries,Medan,0,0
I06488,2025-11-12 18:50,14.364815081346368,groceries,Medan,0,0
I06489,2025-11-12 19:00,18.196323531449274,electronics,Medan,0,1
I06490,2025-11-12 19:07,14.298932507531106,groceries,Medan,0,0
I06491,2025-11-12 19:13,12.42019966986064,retail,Jakarta,0,0
I06492,2025-11-12 19:27,14.368810442506541,travel,Medan,0,0
I06493,2025-11-12 19:41,12.4324868424472,groceries,Jakarta,0,0
I06494,2025-11-12 19:58,14.210100747920135,electronics,Jakarta,0,0
I06495,2025-11-12 20:11,14.283579817522716,retail,Medan,0,0
I06496,2025-11-12 20:20,18.206448753959,electronics,Medan,0,1
I06497,2025-11-12 20:26,13.37911963868347,groceries,Medan,0,0
I06498,2025-11-12 20:38,13.919480407093495,travel,Jakarta,0,0
I06499,2025-11-12 20:47,14.109231112033347,travel,Medan,0,0
I06500,2025-11-12 21:03,12.760727577312785,retail,Medan,0,0
I06501,2025-11-12 21:17,13.20101927775111,electronics,Medan,0,0
I06502,2025-11-12 21:29,14.147957561335867,electronics,Jakarta,0,0
I06503,2025-11-12 21:44,14.209154740079914,electronics,Jakarta,0,0
I06504,2025-11-12 21:56,12.907946636470061,groceries,Medan,0,0
I06505,2025-11-12 22:10,14.296612373876043,travel,Medan,0,0
I06506,2025-11-12 22:25,14.273099948427163,retail,Medan,0,0
I06507,2025-11-12 22:31,14.274275013655792,retail,Medan,0,0
I06508,2025-11-12 22:39,13.212055990000371,retail,Medan,0,0
I06509,2025-11-12 22:51,14.041937513004038,groceries,Medan,0,0
I06510,2025-11-12 23:06,12.935262417437048,electronics,Medan,0,0
I06511,2025-11-12 23:17,13.069150346764895,groceries,Jakarta,0,0
I06512,2025-11-12 23:34,12.494977719810244,retail,Medan,0,0
I06513,2025-11-12 23:52,13.778427398614197,groceries,Medan,0,0
I06514,2025-11-12 23:59,14.095981442184137,groceries,Medan,0,0
I06515,2025-11-13 00:13,13.077255126665012,retail,Medan,0,0
I06516,2025-11-13 00:19,13.032957135012426,groceries,Medan,0,0
I06517,2025-11-13 00:35,13.316262653008339,groceries,Medan,0,0
I06518,2025-11-13 00:42,13.0734924099704,groceries,Jakarta,0,0
I06519,2025-11-13 00:49,14.23703666166403,travel,Medan,0,0
I06520,2025-11-13 01:04,12.971540487669746,retail,Jakarta,0,0
I06521,2025-11-13 01:15,13.320430322412015,retail,Medan,0,0
I06522,2025-11-13 01:26,13.391721588646213,groceries,Medan,0,0
I06523,2025-11-13 01:37,13.090812853000388,electronics,Jakarta,0,0
I06524,2025-11-13 01:49,14.347901372445593,retail,Medan,0,0
I06525,2025-11-13 02:03,13.114038824258097,travel,Jakarta,0,0
I06526,2025-11-13 02:18,13.767292530093652,groceries,Medan,0,0
I06527,2025-11-13 02:36,13.896291147182406,retail,Medan,0,0
I06528,2025-11-13 02:48,18.249708776216814,electronics,Medan,0,1
I06529,2025-11-13 03:04,13.740308448999578,retail,Medan,0,0
I06530,2025-11-13 03:17,12.974199739421193,retail,Jakarta,0,0
I06531,2025-11-13 03:23,13.760700560904349,retail,Medan,0,0
I06532,2025-11-13 03:40,12.10729044523247,groceries,Medan,0,0
I06533,2025-11-13 03:51,13.681279492054045,groceries,Medan,0,0
I06534,2025-11-13 04:02,13.530808042221485,groceries,Medan,0,0
I06535,2025-11-13 04:18,13.498661913005476,retail,Medan,0,0
I06536,2025-11-13 04:35,12.711690733588176,retail,Medan,0,0
I06537,2025-11-13 04:53,14.402148229693145,travel,Jakarta,0,0
I06538,2025-11-13 05:05,12.178547274465421,electronics,Medan,0,0
I06539,2025-11-13 05:16,12.876629065560305,groceries,Medan,0,0
I06540,2025-11-13 05:27,12.675816866132397,retail,Medan,0,0
I06541,2025-11-13 05:37,14.382656210890639,electronics,Medan,0,0
I06542,2025-11-13 05:46,13.423298735784181,travel,Medan,0,0
I06543,2025-11-13 05:56,13.665942694308383,retail,Jakarta,0,0
I06544,2025-11-13 06:11,14.144041344579337,retail,Medan,0,0
I06545,2025-11-13 06:20,12.35992185134728,retail,Jakarta,0,0
I06546,2025-11-13 06:34,12.470465620004001,groceries,Medan,0,0
I06547,2025-11-13 06:43,13.019568456680327,groceries,Medan,0,0
I06548,2025-11-13 06:59,14.054379415980968,retail,Medan,0,0
I06549,2025-11-13 07:10,14.383384722867762,retail,Medan,0,0
I06550,2025-11-13 07:23,13.975838689415541,retail,Medan,0,0
I06551,2025-11-13 07:41,14.278670824728001,groceries,Medan,0,0
I06552,2025-11-13 07:58,14.28881124593347,groceries,Medan,0,0
I06553,2025-11-13 08:08,13.314650116426318,retail,Medan,0,0
I06554,2025-11-13 08:17,13.024924734027676,groceries,Medan,0,0
I06555,2025-11-13 08:30,12.934208037137587,electronics,Medan,0,0
I06556,2025-11-13 08:45,14.194318157671356,retail,Jakarta,0,0
I06557,2025-11-13 09:03,14.042289094706756,groceries,Medan,0,0
I06558,2025-11-13 09:14,14.271052621019006,retail,Medan,0,0
I06559,2025-11-13 09:27,13.802251037778769,retail,Medan,0,0
I06560,2025-11-13 09:34,14.38150538506889,travel,Medan,0,0
I06561,2025-11-13 09:49,14.301161748082768,electronics,Medan,0,0
I06562,2025-11-13 10:01,14.210323802536085,retail,Medan,0,0
I06563,2025-11-13 10:15,14.204307521149655,retail,Medan,0,0
I06564,2025-11-13 10:24,12.777667821786112,retail,Medan,0,0
I06565,2025-11-13 10:35,14.136795912613819,groceries,Medan,0,0
I06566,2025-11-13 10:41,14.353618413969167,retail,Medan,0,0
I06567,2025-11-13 10:51,13.356738023202121,retail,Medan,0,0
I06568,2025-11-13 11:01,14.21746082959879,retail,Medan,0,0
I06569,2025-11-13 11:12,13.49738302363778,groceries,Jakarta,0,0
I06570,2025-11-13 11:30,13.123037150368338,electronics,Medan,0,0
I06571,2025-11-13 11:44,14.119613811768346,retail,Medan,0,0
I06572,2025-11-13 12:01,12.954124591259404,groceries,Medan,0,0
I06573,2025-11-13 12:09,13.757971483446948,travel,Medan,0,0
I06574,2025-11-13 12:27,14.343242855090878,retail,Medan,0,0
I06575,2025-11-13 12:40,12.9211109572176,electronics,Medan,0,0
I06576,2025-11-13 12:46,12.916330106781476,groceries,Jakarta,0,0
I06577,2025-11-13 13:03,14.349547111805187,groceries,Jakarta,0,0
I06578,2025-11-13 13:10,14.174736944204078,groceries,Medan,0,0
I06579,2025-11-13 13:26,13.723024586327027,retail,Medan,0,0
I06580,2025-11-13 13:35,13.615446123133447,retail,Medan,0,0
I06581,2025-11-13 13:49,14.369736992244398,retail,Medan,0,0
I06582,2025-11-13 14:04,14.111368367807271,groceries,Jakarta,0,0
I06583,2025-11-13 14:11,14.315414557324198,electronics,Medan,0,0
I06584,2025-11-13 14:29,12.616707699739846,retail,Medan,0,0
I06585,2025-11-13 14:46,13.840493860007689,retail,Medan,0,0
I06586,2025-11-13 14:57,14.1129055568534,retail,Jakarta,0,0
I06587,2025-11-13 15:06,17.734485979243093,electronics,Medan,0,1
I06588,2025-11-13 15:19,13.810150216972144,retail,Medan,0,0
I06589,2025-11-13 15:35,12.395874488427216,electronics,Medan,0,0
I06590,2025-11-13 15:42,14.307535552266547,retail,Medan,0,0
I06591,2025-11-13 15:49,14.057340034863962,retail,Medan,0,0
I06592,2025-11-13 16:03,13.040845248498655,retail,Jakarta,0,0
I06593,2025-11-13 16:12,13.825862788243068,retail,Medan,0,0
I06594,2025-11-13 16:29,12.708174326122112,retail,Medan,0,0
I06595,2025-11-13 16:42,14.20509354354433,electronics,Medan,0,0
I06596,2025-11-13 16:56,13.068464586393326,groceries,Medan,0,0
I06597,2025-11-13 17:06,13.957016196608402,retail,Medan,0,0
I06598,2025-11-13 17:20,12.541294100249734,groceries,Medan,0,0
I06599,2025-11-13 17:29,12.925223773626819,retail,Medan,0,0
I06600,2025-11-13 17:41,14.384934658182143,groceries,Medan,0,0
I06601,2025-11-13 17:47,18.46541048527483,electronics,Medan,0,1
I06602,2025-11-13 17:58,12.773412809227123,electronics,Medan,0,0
I06603,2025-11-13 18:13,14.081569527058422,groceries,Jakarta,0,0
I06604,2025-11-13 18:23,13.08446419065025,retail,Jakarta,0,0
I06605,2025-11-13 18:29,13.931097405987307,retail,Medan,0,0
I06606,2025-11-13 18:45,14.211586391131297,retail,Medan,0,0
I06607,2025-11-13 18:54,14.060523618709245,retail,Medan,0,0
I06608,2025-11-13 19:08,13.23058080819101,retail,Medan,0,0
I06609,2025-11-13 19:23,13.201154224904716,retail,Medan,0,0
I06610,2025-11-13 19:32,18.37127461511564,electronics,Medan,0,1
I06611,2025-11-13 19:41,13.991739425296092,electronics,Jakarta,0,0
I06612,2025-11-13 19:53,14.046076098052007,retail,Medan,0,0
I06613,2025-11-13 20:05,13.825064770769085,electronics,Medan,0,0
I06614,2025-11-13 20:12,13.602271544375535,groceries,Medan,0,0
I06615,2025-11-13 20:19,12.439000177228417,retail,Jakarta,0,0
I06616,2025-11-13 20:25,14.239824243636628,electronics,Medan,0,0
I06617,2025-11-13 20:35,14.030041930700067,electronics,Jakarta,0,0
I06618,2025-11-13 20:42,14.000449519696742,groceries,Medan,0,0
I06619,2025-11-13 20:57,12.679632444103676,groceries,Medan,0,0
I06620,2025-11-13 21:14,13.346394534679792,retail,Medan,0,0
I06621,2025-11-13 21:30,13.386656549563428,groceries,Medan,0,0
I06622,2025-11-13 21:39,13.943529032341566,groceries,Jakarta,0,0
I06623,2025-11-13 21:49,18.154238709671034,electronics,Medan,0,1
I06624,2025-11-13 22:07,14.272721458067503,retail,Jakarta,0,0
I06625,2025-11-13 22:14,18.440265965264636,electronics,Medan,0,1
I06626,2025-11-13 22:24,13.52968941956679,travel,Medan,0,0
I06627,2025-11-13 22:35,13.621167025942993,travel,Medan,0,0
I06628,2025-11-13 22:46,14.126794648524397,retail,Medan,0,0
I06629,2025-11-13 23:04,13.422233868380982,retail,Medan,0,0
I06630,2025-11-13 23:20,13.636533402420708,retail,Jakarta,0,0
I06631,2025-11-13 23:38,14.185226201159757,groceries,Medan,0,0
I06632,2025-11-13 23:46,13.860552754890087,retail,Medan,0,0
I06633,2025-11-13 23:52,13.734013042570975,electronics,Medan,0,0
I06634,2025-11-14 00:09,14.123440746702572,groceries,Medan,0,0
I06635,2025-11-14 00:16,13.347484172682718,retail,Medan,0,0
I06636,2025-11-14 00:30,12.42870006367057,groceries,Medan,0,0
I06637,2025-11-14 00:47,14.187650499978806,retail,Medan,0,0
I06638,2025-11-14 00:53,13.710890878930329,retail,Medan,0,0
I06639,2025-11-14 01:07,13.440137604985344,retail,Jakarta,0,0
I06640,2025-11-14 01:25,12.634938475186148,groceries,Jakarta,0,0
I06641,2025-11-14 01:43,18.492124295401943,electronics,Medan,0,1
I06642,2025-11-14 01:52,14.112840935466002,retail,Medan,0,0
I06643,2025-11-14 02:01,13.308388069122664,groceries,Jakarta,0,0
I06644,2025-11-14 02:10,13.957774584904831,retail,Medan,0,0
I06645,2025-11-14 02:23,13.727944117864705,retail,Medan,0,0
I06646,2025-11-14 02:40,13.44362625009655,groceries,Medan,0,0
I06647,2025-11-14 02:57,13.406285891564961,travel,Medan,0,0
I06648,2025-11-14 03:07,18.57671358568682,electronics,Medan,0,1
I06649,2025-11-14 03:19,14.379906332112853,groceries,Medan,0,0
I06650,2025-11-14 03:34,14.33285985621751,retail,Medan,0,0
I06651,2025-11-14 03:48,14.276963988214609,retail,Medan,0,0
I06652,2025-11-14 03:54,13.414670239013304,retail,Medan,0,0
I06653,2025-11-14 04:11,14.400425882288491,electronics,Medan,0,0
I06654,2025-11-14 04:28,13.311945181371792,groceries,Medan,0,0
I06655,2025-11-14 04:42,14.227850645814616,retail,Medan,0,0
I06656,2025-11-14 04:53,12.665580764089219,retail,Medan,0,0
I06657,2025-11-14 05:09,13.403419546963718,retail,Jakarta,0,0
I06658,2025-11-14 05:17,13.913211513947966,groceries,Medan,0,0
I06659,2025-11-14 05:25,14.373322434114456,retail,Medan,0,0
I06660,2025-11-14 05:43,13.285041594215206,electronics,Medan,0,0
I06661,2025-11-14 05:53,13.668676215018996,retail,Medan,0,0
I06662,2025-11-14 06:08,14.247752609001378,travel,Medan,0,0
I06663,2025-11-14 06:19,13.74214815395938,retail,Medan,0,0
I06664,2025-11-14 06:35,14.059684218204866,retail,Medan,0,0
I06665,2025-11-14 06:51,13.641433323162119,retail,Medan,0,0
I06666,2025-11-14 07:03,11.960555665239072,retail,Medan,0,0
I06667,2025-11-14 07:13,13.332792846219766,electronics,Medan,0,0
I06668,2025-11-14 07:27,13.895581572929464,travel,Medan,0,0
I06669,2025-11-14 07:35,12.112421089448718,retail,Medan,0,0
I06670,2025-11-14 07:44,13.18539075734295,groceries,Medan,0,0
I06671,2025-11-14 07:50,14.35936158970412,groceries,Medan,0,0
I06672,2025-11-14 08:02,12.074573472262653,groceries,Medan,0,0
I06673,2025-11-14 08:16,13.23243676999066,retail,Medan,0,0
I06674,2025-11-14 08:26,13.974184705752236,retail,Medan,0,0
I06675,2025-11-14 08:41,13.89161011702014,retail,Jakarta,0,0
I06676,2025-11-14 08:52,13.098294020549744,electronics,Medan,0,0
I06677,2025-11-14 09:00,12.422497678056219,retail,Medan,0,0
I06678,2025-11-14 09:06,14.30678632248555,groceries,Medan,0,0
I06679,2025-11-14 09:23,13.872711915326581,electronics,Medan,0,0
I06680,2025-11-14 09:39,13.90724982418441,retail,Medan,0,0
I06681,2025-11-14 09:50,12.410037454891263,retail,Medan,0,0
I06682,2025-11-14 09:58,13.11262814341617,retail,Medan,0,0
I06683,2025-11-14 10:11,12.507324727510655,groceries,Medan,0,0
I06684,2025-11-14 10:23,14.383979044872365,retail,Medan,0,0
I06685,2025-11-14 10:33,14.166225878573494,retail,Medan,0,0
I06686,2025-11-14 10:47,13.865850948483109,retail,Medan,0,0
I06687,2025-11-14 10:55,14.057222249418652,groceries,Medan,0,0
I06688,2025-11-14 11:01,12.955198377499386,groceries,Medan,0,0
I06689,2025-11-14 11:09,14.392459259294949,retail,Medan,0,0
I06690,2025-11-14 11:19,13.81895462036683,groceries,Medan,0,0
I06691,2025-11-14 11:35,13.817916660975406,retail,Medan,0,0
I06692,2025-11-14 11:44,14.365321867266719,retail,Medan,0,0
I06693,2025-11-14 12:02,12.638835101041003,retail,Medan,0,0
I06694,2025-11-14 12:09,13.652929273581297,groceries,Medan,0,0
I06695,2025-11-14 12:27,12.596968806712772,groceries,Medan,0,0
I06696,2025-11-14 12:43,13.655131689841925,retail,Medan,0,0
I06697,2025-11-14 12:49,13.28933099679102,retail,Jakarta,0,0
I06698,2025-11-14 13:02,13.722144487154816,retail,Medan,0,0
I06699,2025-11-14 13:16,14.084229970248693,retail,Medan,0,0
I06700,2025-11-14 13:27,13.324766934230972,retail,Medan,0,0
I06701,2025-11-14 13:45,12.365146898937706,retail,Medan,0,0
I06702,2025-11-14 13:52,12.940704800790439,retail,Medan,0,0
I06703,2025-11-14 14:05,14.10147039822521,retail,Medan,0,0
I06704,2025-11-14 14:17,13.915564920859886,retail,Medan,0,0
I06705,2025-11-14 14:30,14.383532628180298,retail,Medan,0,0
I06706,2025-11-14 14:39,14.301283569347744,groceries,Jakarta,0,0
I06707,2025-11-14 14:51,12.93806787365836,retail,Medan,0,0
I06708,2025-11-14 14:58,14.125899125638977,groceries,Medan,0,0
I06709,2025-11-14 15:05,12.608205541313664,retail,Medan,0,0
I06710,2025-11-14 15:17,12.640157603875524,retail,Medan,0,0
I06711,2025-11-14 15:32,14.193055500532148,retail,Medan,0,0
I06712,2025-11-14 15:46,13.606517662191486,retail,Medan,0,0
I06713,2025-11-14 16:04,14.40116383770659,groceries,Medan,0,0
I06714,2025-11-14 16:10,11.9750166230156,retail,Jakarta,0,0
I06715,2025-11-14 16:21,13.794605563284378,retail,Jakarta,0,0
I06716,2025-11-14 16:27,13.397115213491409,retail,Medan,0,0
I06717,2025-11-14 16:37,14.38983703968156,retail,Medan,0,0
I06718,2025-11-14 16:52,14.042225324890264,electronics,Jakarta,0,0
I06719,2025-11-14 17:05,14.168703647276335,electronics,Medan,0,0
I06720,2025-11-14 17:13,13.351706869305067,retail,Medan,0,0
I06721,2025-11-14 17:19,14.301559765628477,retail,Medan,0,0
I06722,2025-11-14 17:26,14.245292273022198,retail,Medan,0,0
I06723,2025-11-14 17:37,14.182692806330463,retail,Medan,0,0
I06724,2025-11-14 17:55,13.751168284235588,retail,Jakarta,0,0
I06725,2025-11-14 18:06,14.329068645149514,retail,Medan,0,0
I06726,2025-11-14 18:14,14.041951068331104,retail,Medan,0,0
I06727,2025-11-14 18:23,12.462345316938254,retail,Jakarta,0,0
I06728,2025-11-14 18:37,14.290736775722204,retail,Medan,0,0
I06729,2025-11-14 18:46,12.125654033880256,groceries,Jakarta,0,0
I06730,2025-11-14 19:02,14.059740617928524,travel,Medan,0,0
I06731,2025-11-14 19:08,13.239913497048995,retail,Jakarta,0,0
I06732,2025-11-14 19:18,14.30445185720512,groceries,Medan,0,0
I06733,2025-11-14 19:27,14.118675647497179,retail,Medan,0,0
I06734,2025-11-14 19:39,14.209785286676786,retail,Medan,0,0
I06735,2025-11-14 19:50,14.081493651180592,groceries,Jakarta,0,0
I06736,2025-11-14 20:03,13.897695891651328,retail,Medan,0,0
I06737,2025-11-14 20:13,18.484531337897277,electronics,Medan,0,1
I06738,2025-11-14 20:21,13.369902911952918,electronics,Jakarta,0,0
I06739,2025-11-14 20:35,13.837091994397852,retail,Medan,0,0
I06740,2025-11-14 20:44,13.372242331440447,retail,Jakarta,0,0
I06741,2025-11-14 21:01,12.729519288111046,retail,Medan,0,0
I06742,2025-11-14 21:19,14.281943444690118,electronics,Medan,0,0
I06743,2025-11-14 21:28,13.785131759617798,retail,Medan,0,0
I06744,2025-11-14 21:37,18.579402929932662,electronics,Medan,0,1
I06745,2025-11-14 21:55,14.228642864508398,retail,Medan,0,0
I06746,2025-11-14 22:11,14.348119786770212,groceries,Medan,0,0
I06747,2025-11-14 22:22,14.032074108476941,retail,Medan,0,0
I06748,2025-11-14 22:34,13.44393805149174,travel,Medan,0,0
I06749,2025-11-14 22:43,14.2653567594796,groceries,Medan,0,0
I06750,2025-11-14 22:57,14.129691902696463,retail,Medan,0,0
I06751,2025-11-14 23:15,17.913055892245822,electronics,Medan,0,1
I06752,2025-11-14 23:26,13.451019432825536,retail,Jakarta,0,0
I06753,2025-11-14 23:37,14.39204358196242,groceries,Medan,0,0
I06754,2025-11-14 23:50,14.359547335135897,travel,Medan,0,0
I06755,2025-11-15 00:06,14.051492937670403,retail,Jakarta,0,0
I06756,2025-11-15 00:19,12.255733858797596,electronics,Medan,0,0
I06757,2025-11-15 00:30,13.178497933947899,retail,Medan,0,0
I06758,2025-11-15 00:42,13.504869602477447,travel,Medan,0,0
I06759,2025-11-15 00:48,13.849223825248895,electronics,Medan,0,0
I06760,2025-11-15 01:04,14.27376480778899,groceries,Medan,0,0
I06761,2025-11-15 01:14,14.253511908359506,electronics,Medan,0,0
I06762,2025-11-15 01:31,13.308334931512848,retail,Medan,0,0
I06763,2025-11-15 01:41,12.705179876341965,groceries,Medan,0,0
I06764,2025-11-15 01:50,13.312608459993795,retail,Medan,0,0
I06765,2025-11-15 02:07,13.196113714185573,retail,Medan,0,0
I06766,2025-11-15 02:14,14.305893241477492,groceries,Medan,0,0
I06767,2025-11-15 02:30,12.06398475022253,travel,Medan,0,0
I06768,2025-11-15 02:46,14.234524136313189,electronics,Medan,0,0
I06769,2025-11-15 02:54,14.02557292240652,groceries,Medan,0,0
I06770,2025-11-15 03:02,12.690111690888804,travel,Medan,0,0
I06771,2025-11-15 03:12,14.062658875600745,groceries,Medan,0,0
I06772,2025-11-15 03:29,13.917432468389656,groceries,Medan,0,0
I06773,2025-11-15 03:39,11.95871964613282,retail,Medan,0,0
I06774,2025-11-15 03:46,13.158893936875215,retail,Medan,0,0
I06775,2025-11-15 03:57,13.492880869661029,retail,Medan,0,0
I06776,2025-11-15 04:04,13.132272123234436,groceries,Medan,0,0
I06777,2025-11-15 04:16,13.915394806204008,groceries,Medan,0,0
I06778,2025-11-15 04:24,13.968589520850893,travel,Jakarta,0,0
I06779,2025-11-15 04:33,12.971540487669746,electronics,Medan,0,0
I06780,2025-11-15 04:39,12.77812506271206,groceries,Jakarta,0,0
I06781,2025-11-15 04:45,14.023581891930393,groceries,Medan,0,0
I06782,2025-11-15 05:00,13.737696032714176,groceries,Medan,0,0
I06783,2025-11-15 05:18,13.283410223919429,groceries,Medan,0,0
I06784,2025-11-15 05:29,13.257079567878604,retail,Jakarta,0,0
I06785,2025-11-15 05:35,12.276959721877823,electronics,Medan,0,0
I06786,2025-11-15 05:53,14.259537829095843,travel,Medan,0,0
I06787,2025-11-15 06:04,14.246572585101616,groceries,Medan,0,0
I06788,2025-11-15 06:14,13.878406480775569,retail,Medan,0,0
I06789,2025-11-15 06:30,13.49605294812807,retail,Medan,0,0
I06790,2025-11-15 06:45,13.132175084788322,travel,Medan,0,0
I06791,2025-11-15 07:00,13.395879078983077,electronics,Medan,0,0
I06792,2025-11-15 07:14,14.333511775469356,electronics,Medan,0,0
I06793,2025-11-15 07:20,12.600250963454446,groceries,Medan,0,0
I06794,2025-11-15 07:30,14.226148928313098,groceries,Medan,0,0
I06795,2025-11-15 07:44,13.388445338052147,retail,Medan,0,0
I06796,2025-11-15 08:01,13.284028042121827,groceries,Medan,0,0
I06797,2025-11-15 08:15,14.211681946269712,retail,Medan,0,0
I06798,2025-11-15 08:26,14.366940936655707,travel,Medan,0,0
I06799,2025-11-15 08:43,14.395514236069813,retail,Medan,0,0
I06800,2025-11-15 08:56,13.290873324861701,electronics,Medan,0,0
I06801,2025-11-15 09:03,13.933575331706534,retail,Medan,0,0
I06802,2025-11-15 09:14,13.35800766788012,retail,Medan,0,0
I06803,2025-11-15 09:30,13.058880299090974,groceries,Jakarta,0,0
I06804,2025-11-15 09:41,13.575780203045666,groceries,Medan,0,0
I06805,2025-11-15 09:54,12.441235672668585,groceries,Medan,0,0
I06806,2025-11-15 10:00,12.95259233241763,groceries,Medan,0,0
I06807,2025-11-15 10:14,13.94005998322033,groceries,Medan,0,0
I06808,2025-11-15 10:24,14.065161269702676,retail,Medan,0,0
I06809,2025-11-15 10:31,13.298458926104,travel,Medan,0,0
I06810,2025-11-15 10:49,13.882801849251074,electronics,Medan,0,0
I06811,2025-11-15 11:00,14.160126685756184,groceries,Jakarta,0,0
I06812,2025-11-15 11:16,14.301549924755395,retail,Medan,0,0
I06813,2025-11-15 11:31,13.899846191676936,groceries,Medan,0,0
I06814,2025-11-15 11:48,13.213017279005683,retail,Medan,0,0
I06815,2025-11-15 11:59,14.097577143038272,electronics,Medan,0,0
I06816,2025-11-15 12:14,12.97358722887452,retail,Medan,0,0
I06817,2025-11-15 12:32,12.846852270680237,retail,Jakarta,0,0
I06818,2025-11-15 12:46,13.51673922632661,retail,Medan,0,0
I06819,2025-11-15 13:00,13.448226680627036,groceries,Medan,0,0
