transaction_id,timestamp,amount,merchant_category,location,is_international,transaction_frequency_24h,device_risk_score,is_fraud
H08910,2025-10-12 23:42,11.801077427006605,subscription,Online,0,2,0.13903182533064495,0
H08911,2025-10-12 23:47,10.956352542819474,subscription,Online,0,2,0.11112242506191528,0
H08912,2025-10-12 23:50,11.66072458772576,e-commerce,Online,0,3,0.09137496795551829,0
H08913,2025-10-12 23:54,12.0637080692397,retail,Online,0,2,0.18612537795061798,0
H08914,2025-10-12 23:58,12.474365455238875,subscription,Online,0,2,0.1392084211387835,0
H08915,2025-10-13 00:00,12.307888887664479,e-commerce,Online,0,2,0.03692930271232157,0
H08916,2025-10-13 00:06,11.58430615002659,retail,Online,0,3,0.18935272240927878,0
H08917,2025-10-13 00:12,12.37096400858063,subscription,Online,0,3,0.10258469393088912,0
H08918,2025-10-13 00:18,11.811992482288574,retail,Online,0,3,0.19807874051830102,0
H08919,2025-10-13 00:22,12.962401176688244,retail,Online,0,1,0.21854178249275583,0
H08920,2025-10-13 00:27,12.942743767063234,e-commerce,Online,0,1,0.10059770910798228,0
H08921,2025-10-13 00:33,11.344636982387701,e-commerce,Online,0,1,0.18959920405027672,0
H08922,2025-10-13 00:37,12.919608066195366,e-commerce,Online,0,1,0.1014306560034542,0
H08923,2025-10-13 00:39,11.49591154561097,e-commerce,Online,0,6,0.8271516044145202,1
H08924,2025-10-13 00:41,13.25297225363503,e-commerce,Online,0,3,0.16507532644806328,0
H08925,2025-10-13 00:43,11.30412850736294,e-commerce,Online,0,1,0.10049533956142825,0
H08926,2025-10-13 00:48,13.228795119094617,travel,Online,0,2,0.07021598672058882,0
H08927,2025-10-13 00:53,12.520306576712308,e-commerce,Bandung,0,1,0.15389708070116578,0
H08928,2025-10-13 00:55,13.181891869278013,e-commerce,Online,0,1,0.05313048926852858,0
H08929,2025-10-13 00:59,11.995604668613309,retail,Bandung,0,2,0.02135381890561613,0
H08930,2025-10-13 01:03,12.971598625514591,e-commerce,Online,0,1,0.06738870816580902,0
H08931,2025-10-13 01:08,13.105213149385087,e-commerce,Online,0,3,0.12747388192048748,0
H08932,2025-10-13 01:10,12.189053640360578,subscription,Jakarta,0,3,0.11890057065711657,0
H08933,2025-10-13 01:16,13.029420992160665,e-commerce,Online,0,2,0.1760882785005727,0
H08934,2025-10-13 01:22,11.904879711050446,e-commerce,Online,0,1,0.2419524864744726,0
H08935,2025-10-13 01:25,12.995200235785658,e-commerce,Online,0,2,0.0701546410583128,0
H08936,2025-10-13 01:28,13.257208906173581,e-commerce,Online,0,3,0.02449475702307286,0
H08937,2025-10-13 01:34,12.276535769000125,e-commerce,Online,0,1,0.08084926490054543,0
H08938,2025-10-13 01:36,12.367813022034204,subscription,Online,0,5,0.8806220844094137,1
H08939,2025-10-13 01:39,12.940719191143147,retail,Online,0,1,0.15050856194119475,0
H08940,2025-10-13 01:43,12.699057057166996,e-commerce,Jakarta,0,1,0.21552056671372857,0
H08941,2025-10-13 01:49,12.34580850060854,retail,Online,0,2,0.1068342661260743,0
H08942,2025-10-13 01:53,12.770329077572327,retail,Online,0,2,0.11268168373045315,0
H08943,2025-10-13 01:54,12.017541851258475,e-commerce,Online,0,6,0.9659962610466853,1
H08944,2025-10-13 01:59,10.877216659057547,retail,Online,0,3,0.2026518334971784,0
H08945,2025-10-13 02:01,13.173894543498161,e-commerce,Bandung,0,3,0.2439102407751544,0
H08946,2025-10-13 02:06,11.788456511815514,e-commerce,Online,0,2,0.10302186089755958,0
H08947,2025-10-13 02:08,11.632458080330178,subscription,Online,0,5,0.9830913095341364,1
H08948,2025-10-13 02:13,12.766536645060981,retail,Online,0,1,0.036428890521450964,0
H08949,2025-10-13 02:17,13.207459755286395,travel,Online,0,2,0.12586723326231786,0
H08950,2025-10-13 02:19,11.918303902655953,retail,Online,0,1,0.10345094912982761,0
H08951,2025-10-13 02:24,11.242139840178178,e-commerce,Online,0,1,0.20164545903372208,0
H08952,2025-10-13 02:29,12.654922860577743,e-commerce,Online,0,3,0.07727789841929394,0
H08953,2025-10-13 02:33,13.077301155814025,e-commerce,Online,0,2,0.2219540400950753,0
H08954,2025-10-13 02:35,13.096438205524745,travel,Online,0,3,0.23586796073379762,0
H08955,2025-10-13 02:38,13.06144071117707,e-commerce,Jakarta,0,1,0.082776325682492,0
H08956,2025-10-13 02:41,13.103033758222171,subscription,Online,0,2,0.19907164062726196,0
H08957,2025-10-13 02:45,13.074216706148915,retail,Bandung,0,1,0.05925675883113121,0
H08958,2025-10-13 02:49,13.169080918984234,travel,Online,0,1,0.13974497067426628,0
H08959,2025-10-13 02:51,11.578947260512226,e-commerce,Online,0,6,0.9393245602338188,1
H08960,2025-10-13 02:53,12.098721260517566,e-commerce,Online,0,2,0.14545977439026042,0
H08961,2025-10-13 02:55,10.856707913495192,subscription,Online,0,2,0.11163932628679049,0
H08962,2025-10-13 02:58,12.569131170987845,e-commerce,Online,0,3,0.08337059546801213,0
H08963,2025-10-13 03:02,12.17864492092877,e-commerce,Bandung,0,3,0.06044260733420212,0
H08964,2025-10-13 03:06,12.886045930129331,e-commerce,Online,0,1,0.23828327599865223,0
H08965,2025-10-13 03:10,12.777184951664555,e-commerce,Bandung,0,2,0.11767779473798304,0
H08966,2025-10-13 03:15,12.820171207479614,e-commerce,Online,0,3,0.18080970145724343,0
H08967,2025-10-13 03:21,12.929489540622171,e-commerce,Online,0,1,0.09052070135879432,0
H08968,2025-10-13 03:24,13.303836240826591,retail,Online,0,3,0.23905943089085077,0
H08969,2025-10-13 03:30,11.595058294508751,subscription,Online,0,2,0.0894583772056173,0
H08970,2025-10-13 03:33,12.215800179288685,retail,Online,0,1,0.165921116330256,0
H08971,2025-10-13 03:36,12.541358464350322,subscription,Online,0,3,0.0733641153839043,0
H08972,2025-10-13 03:41,11.399051030769385,subscription,Online,0,3,0.2326143851483799,0
H08973,2025-10-13 03:45,13.122737307483762,e-commerce,Online,0,1,0.10316042797697451,0
H08974,2025-10-13 03:46,12.211413358499676,e-commerce,Online,0,5,0.9141748220226278,1
H08975,2025-10-13 03:51,11.86142508180416,e-commerce,Online,0,3,0.06354482832271047,0
H08976,2025-10-13 03:53,12.063235228728065,e-commerce,Online,0,7,0.7589345581764235,1
H08977,2025-10-13 03:54,12.277141360961464,subscription,Online,0,6,0.8924491280738404,1
H08978,2025-10-13 03:58,12.479840867753067,e-commerce,Online,0,1,0.08731806223986399,0
H08979,2025-10-13 04:00,12.91029823329712,subscription,Online,0,2,0.2434478741641513,0
H08980,2025-10-13 04:05,12.32674483688725,travel,Online,0,3,0.223460200156554,0
H08981,2025-10-13 04:09,13.138264285235993,e-commerce,Online,0,3,0.09802574070742968,0
H08982,2025-10-13 04:14,12.162606533409937,e-commerce,Jakarta,0,2,0.04849796505328738,0
H08983,2025-10-13 04:17,11.637158763988618,e-commerce,Online,0,1,0.05946417314213169,0
H08984,2025-10-13 04:22,12.560654901323705,retail,Bandung,0,3,0.21593689789911116,0
H08985,2025-10-13 04:24,11.952669609053466,retail,Jakarta,0,3,0.07837006571552978,0
H08986,2025-10-13 04:28,12.969356709612358,travel,Online,0,1,0.09079714216423733,0
H08987,2025-10-13 04:32,12.731126565306795,subscription,Online,0,3,0.1038556280838743,0
H08988,2025-10-13 04:34,11.789624948974245,travel,Online,0,1,0.1457562217953166,0
H08989,2025-10-13 04:36,11.67889742588709,subscription,Online,0,5,0.9890657948049327,1
H08990,2025-10-13 04:40,13.17314013841148,e-commerce,Online,0,3,0.07517176985123601,0
H08991,2025-10-13 04:43,13.123027157053865,e-commerce,Online,0,2,0.12623053214706376,0
H08992,2025-10-13 04:49,12.905743500577366,retail,Bandung,0,2,0.12068067357668859,0
H08993,2025-10-13 04:54,13.211642680703806,retail,Online,0,1,0.046368183877580654,0
H08994,2025-10-13 05:00,11.59959845137889,e-commerce,Online,0,1,0.15114293827609587,0
H08995,2025-10-13 05:03,13.022741917372748,e-commerce,Online,0,1,0.05342462659905048,0
H08996,2025-10-13 05:08,11.049873616009078,retail,Online,0,3,0.044168573818676546,0
H08997,2025-10-13 05:13,12.847813367404994,subscription,Online,0,2,0.2420423065781568,0
H08998,2025-10-13 05:19,11.267625769009307,travel,Online,0,1,0.0977084583761769,0
H08999,2025-10-13 05:21,12.3800469608363,e-commerce,Online,0,2,0.22577060899527956,0
H09000,2025-10-13 05:24,11.50995104576804,e-commerce,Online,0,3,0.15223451359366194,0
H09001,2025-10-13 05:29,12.153025181908058,e-commerce,Bandung,0,2,0.20025185628687403,0
H09002,2025-10-13 05:35,12.909038960218561,e-commerce,Online,0,3,0.2444443478124747,0
H09003,2025-10-13 05:37,13.081862164761398,e-commerce,Online,0,1,0.21206066113763172,0
H09004,2025-10-13 05:39,11.985120441459822,e-commerce,Online,0,6,0.7682620448255085,1
H09005,2025-10-13 05:41,11.43457465855756,e-commerce,Online,0,5,0.8162828878018629,1
H09006,2025-10-13 05:45,11.722513554749916,subscription,Online,0,2,0.211136972508989,0
H09007,2025-10-13 05:49,13.228091825366763,e-commerce,Online,0,3,0.14270333945107277,0
H09008,2025-10-13 05:55,12.23748894485633,e-commerce,Online,0,3,0.0967033017387746,0
H09009,2025-10-13 05:58,13.192754737217136,retail,Online,0,1,0.07595363725495399,0
H09010,2025-10-13 06:00,12.213733228196785,subscription,Online,0,5,0.8596909736559795,1
H09011,2025-10-13 06:03,13.227692292562864,subscription,Online,0,1,0.23596342833061135,0
H09012,2025-10-13 06:08,12.70113772177753,e-commerce,Online,0,2,0.08068295273595763,0
H09013,2025-10-13 06:10,13.044983288479939,retail,Online,0,3,0.23412270389340747,0
H09014,2025-10-13 06:12,12.559974247308233,retail,Online,0,3,0.1684075310985536,0
H09015,2025-10-13 06:17,11.438880567750317,subscription,Online,0,1,0.12228618579549434,0
H09016,2025-10-13 06:21,12.645223948793134,e-commerce,Online,0,2,0.03147489725839165,0
H09017,2025-10-13 06:23,11.986510174487108,retail,Online,0,3,0.037597356920859484,0
H09018,2025-10-13 06:25,11.567574622146113,e-commerce,Online,0,1,0.1819340370134409,0
H09019,2025-10-13 06:31,11.725574137191787,travel,Online,0,3,0.08270044799403548,0
H09020,2025-10-13 06:36,12.04810217960005,e-commerce,Bandung,0,2,0.21762836276505282,0
H09021,2025-10-13 06:40,13.098148550656122,e-commerce,Online,0,1,0.12213591498472799,0
H09022,2025-10-13 06:45,13.269247721239543,e-commerce,Online,0,1,0.11378258080611714,0
H09023,2025-10-13 06:49,13.157151202889994,e-commerce,Online,0,3,0.1301601415724996,0
H09024,2025-10-13 06:52,12.908882987001075,e-commerce,Online,0,2,0.13692535024486507,0
H09025,2025-10-13 06:56,13.19051162563079,e-commerce,Online,0,3,0.24373477513861244,0
H09026,2025-10-13 06:58,12.24267936826235,subscription,Online,0,2,0.028625527906757653,0
H09027,2025-10-13 07:04,13.21695875634483,retail,Online,0,2,0.21287319822183767,0
H09028,2025-10-13 07:08,13.254860735599474,e-commerce,Online,0,3,0.19886278149616068,0
H09029,2025-10-13 07:09,12.352166671793668,e-commerce,Online,0,5,0.7916740272394217,1
H09030,2025-10-13 07:11,12.414066010143083,e-commerce,Online,0,7,0.8090286108211359,1
H09031,2025-10-13 07:15,12.22723219492827,e-commerce,Online,0,3,0.10686742884850478,0
H09032,2025-10-13 07:17,11.755683390568013,e-commerce,Online,0,1,0.062447647175861945,0
H09033,2025-10-13 07:23,11.88466831567336,e-commerce,Jakarta,0,3,0.02206941895462278,0
H09034,2025-10-13 07:28,13.272376939721813,subscription,Online,0,1,0.14693219467231558,0
H09035,2025-10-13 07:33,11.917189852501874,e-commerce,Online,0,2,0.1646004825247606,0
H09036,2025-10-13 07:39,12.939072551020336,subscription,Online,0,1,0.0572104338245424,0
H09037,2025-10-13 07:41,13.180603983241006,e-commerce,Online,0,3,0.0407494840904963,0
H09038,2025-10-13 07:47,13.047745429081017,subscription,Jakarta,0,3,0.24667326973763196,0
H09039,2025-10-13 07:50,12.609689379780717,e-commerce,Online,0,3,0.048983636602409286,0
H09040,2025-10-13 07:51,11.951206202020016,subscription,Online,0,6,0.9320861521717059,1
H09041,2025-10-13 07:53,12.542580595799361,e-commerce,Online,0,3,0.08213370867619321,0
H09042,2025-10-13 07:59,12.234319908468276,subscription,Online,0,1,0.1356178994332503,0
H09043,2025-10-13 08:04,13.1720712156202,e-commerce,Jakarta,0,2,0.021654991846114257,0
H09044,2025-10-13 08:09,13.253367078105589,e-commerce,Online,0,3,0.0389544349677871,0
H09045,2025-10-13 08:12,12.088375231208179,subscription,Online,0,2,0.20624584337635377,0
H09046,2025-10-13 08:14,16.894117509989776,e-commerce,International,1,7,0.8764036115631814,1
H09047,2025-10-13 08:17,13.124459179675682,e-commerce,Online,0,2,0.2444197116727617,0
H09048,2025-10-13 08:19,13.181411227357351,e-commerce,Online,0,2,0.11296383731773377,0
H09049,2025-10-13 08:21,13.289176971613522,e-commerce,Online,0,3,0.16475146369493548,0
H09050,2025-10-13 08:27,13.068451921779733,e-commerce,Online,0,3,0.031079282268374378,0
H09051,2025-10-13 08:31,12.627801446548098,subscription,Online,0,2,0.17040587385999803,0
H09052,2025-10-13 08:35,12.46143166120674,retail,Online,0,3,0.18044631151562085,0
H09053,2025-10-13 08:40,11.326113842903409,e-commerce,Online,0,1,0.14956868961283307,0
H09054,2025-10-13 08:42,13.195052343244637,e-commerce,Jakarta,0,1,0.08898657572233505,0
H09055,2025-10-13 08:44,13.298328105641481,e-commerce,Online,0,2,0.1978506575173229,0
H09056,2025-10-13 08:50,13.23119805118005,subscription,Online,0,3,0.22749500910956189,0
H09057,2025-10-13 08:54,12.809169290077133,e-commerce,Online,0,3,0.072742470380459,0
H09058,2025-10-13 08:58,13.17453258806519,e-commerce,Online,0,2,0.166640744003537,0
H09059,2025-10-13 09:00,12.302391407453607,subscription,Online,0,6,0.7609556402237757,1
H09060,2025-10-13 09:02,12.521303005346626,subscription,Bandung,0,3,0.09242588072232444,0
H09061,2025-10-13 09:07,11.600075165726018,retail,Online,0,2,0.08768823615639597,0
H09062,2025-10-13 09:10,12.829132606022132,e-commerce,Online,0,1,0.11355231363473037,0
H09063,2025-10-13 09:12,10.845309569606691,e-commerce,Online,0,2,0.09363167516160714,0
H09064,2025-10-13 09:16,12.293950730153544,e-commerce,Online,0,3,0.08741323220263313,0
H09065,2025-10-13 09:22,12.545052449859659,e-commerce,Online,0,1,0.15972202346893008,0
H09066,2025-10-13 09:24,11.707463759274104,e-commerce,Online,0,2,0.21882867514550744,0
H09067,2025-10-13 09:27,11.48644801049681,travel,Online,0,1,0.035605764707240806,0
H09068,2025-10-13 09:30,13.210670914016028,subscription,Online,0,3,0.08735036611115383,0
H09069,2025-10-13 09:36,12.204786819209717,e-commerce,Online,0,1,0.09896660345839321,0
H09070,2025-10-13 09:41,13.287262372298057,e-commerce,Jakarta,0,3,0.15689351746800909,0
H09071,2025-10-13 09:47,12.444644565121601,e-commerce,Online,0,3,0.04135623837815658,0
H09072,2025-10-13 09:51,11.317190347258853,retail,Online,0,3,0.031743157753560604,0
H09073,2025-10-13 09:56,11.579602323234509,travel,Online,0,2,0.05652382510655063,0
H09074,2025-10-13 10:00,12.9674764265961,e-commerce,Online,0,3,0.08569352840745267,0
H09075,2025-10-13 10:04,10.951315189365955,retail,Online,0,1,0.08809199652395898,0
H09076,2025-10-13 10:10,13.25704635669832,retail,Online,0,1,0.09929273150603048,0
H09077,2025-10-13 10:16,12.15767515425465,subscription,Online,0,1,0.24226866402174943,0
H09078,2025-10-13 10:20,12.859321883668855,e-commerce,Online,0,1,0.0716699171293416,0
H09079,2025-10-13 10:22,12.006377030078513,e-commerce,Online,0,7,0.7923437059511859,1
H09080,2025-10-13 10:26,11.237211488294301,retail,Bandung,0,2,0.16151241802283814,0
H09081,2025-10-13 10:30,12.986795627095875,e-commerce,Online,0,3,0.11080897417053817,0
H09082,2025-10-13 10:35,10.971692178782812,e-commerce,Online,0,1,0.11712513956175084,0
H09083,2025-10-13 10:38,13.098634050705092,subscription,Online,0,2,0.11651696005167933,0
H09084,2025-10-13 10:44,12.698501073917708,retail,Online,0,3,0.2396704988819119,0
H09085,2025-10-13 10:46,12.407657468504974,e-commerce,Online,0,6,0.9376377121402439,1
H09086,2025-10-13 10:48,13.248061671257194,travel,Online,0,3,0.10211344598439522,0
H09087,2025-10-13 10:54,11.993813394724253,e-commerce,Online,0,2,0.19494089477471155,0
H09088,2025-10-13 10:59,12.222816678523385,travel,Bandung,0,2,0.24139753615577297,0
H09089,2025-10-13 11:04,12.912059543000558,retail,Online,0,1,0.08107284806919524,0
H09090,2025-10-13 11:09,12.399498982056235,travel,Online,0,1,0.14674375016363855,0
H09091,2025-10-13 11:13,12.66899815891132,subscription,Online,0,3,0.042929681194563085,0
H09092,2025-10-13 11:16,13.097654614683545,subscription,Online,0,3,0.21838700948071632,0
H09093,2025-10-13 11:21,13.222034941620674,travel,Online,0,2,0.09318148897303269,0
H09094,2025-10-13 11:23,13.104024238686133,e-commerce,Online,0,2,0.11016570918647808,0
H09095,2025-10-13 11:28,11.453695495174394,e-commerce,Online,0,2,0.03026378031900495,0
H09096,2025-10-13 11:33,13.25163922804078,e-commerce,Online,0,2,0.16766635219635612,0
H09097,2025-10-13 11:38,12.54770298480901,travel,Online,0,3,0.03572946868202779,0
H09098,2025-10-13 11:44,13.14465310537839,e-commerce,Online,0,2,0.12574406465614962,0
H09099,2025-10-13 11:47,12.2415459613372,e-commerce,Jakarta,0,1,0.17347453609976318,0
H09100,2025-10-13 11:50,12.83909023797428,retail,Online,0,1,0.2148058671369257,0
H09101,2025-10-13 11:53,13.271615794592213,e-commerce,Bandung,0,3,0.1830372536070358,0
H09102,2025-10-13 11:55,13.246907505278616,e-commerce,Online,0,3,0.06483258467717452,0
H09103,2025-10-13 11:58,12.923517238648024,subscription,Online,0,1,0.1271416514397172,0
H09104,2025-10-13 12:03,12.868580189958006,subscription,Online,0,1,0.06865665186143273,0
H09105,2025-10-13 12:08,11.09943826575915,subscription,Online,0,1,0.12518878700730485,0
H09106,2025-10-13 12:14,12.850210762964059,e-commerce,Online,0,2,0.0406413598522975,0
H09107,2025-10-13 12:20,12.546906783783072,retail,Online,0,2,0.229624296081011,0
H09108,2025-10-13 12:23,10.97724346520537,e-commerce,Online,0,1,0.21176093164516885,0
H09109,2025-10-13 12:26,13.253179336574242,subscription,Online,0,1,0.13816290960566524,0
H09110,2025-10-13 12:31,12.613209688509293,subscription,Online,0,1,0.14654751206225494,0
H09111,2025-10-13 12:36,13.067186763207443,e-commerce,Online,0,2,0.14202323849714846,0
H09112,2025-10-13 12:42,11.206726338518692,e-commerce,Online,0,1,0.17319105628521372,0
H09113,2025-10-13 12:46,12.126904971569614,e-commerce,Online,0,2,0.1905384980488043,0
H09114,2025-10-13 12:51,13.207299936781093,e-commerce,Online,0,1,0.2043981464656637,0
H09115,2025-10-13 12:55,13.245198518546049,retail,Online,0,3,0.08727408568621586,0
H09116,2025-10-13 12:57,10.92879411127072,retail,Online,0,3,0.10349890749425851,0
H09117,2025-10-13 13:00,13.200986000311547,retail,Online,0,2,0.213104001227471,0
H09118,2025-10-13 13:03,12.296150981256744,retail,Online,0,3,0.047628049651380094,0
H09119,2025-10-13 13:09,12.036748258406837,e-commerce,Bandung,0,2,0.1281183712613063,0
H09120,2025-10-13 13:11,13.300153013876145,travel,Online,0,1,0.07393533970037564,0
H09121,2025-10-13 13:13,12.748376587311286,e-commerce,Online,0,1,0.09930673346945765,0
H09122,2025-10-13 13:15,13.096606498683615,e-commerce,Jakarta,0,1,0.11458608008231082,0
H09123,2025-10-13 13:18,11.742623488721735,e-commerce,Online,0,3,0.18420849615640558,0
H09124,2025-10-13 13:23,13.05348049986782,e-commerce,Online,0,3,0.04784889081698515,0
H09125,2025-10-13 13:29,12.4351505536659,retail,Online,0,2,0.10385369238638066,0
H09126,2025-10-13 13:35,12.99925745026339,travel,Online,0,1,0.15063081588107233,0
H09127,2025-10-13 13:40,12.925467326776191,travel,Online,0,1,0.20613903898725308,0
H09128,2025-10-13 13:45,11.26680751159614,e-commerce,Online,0,2,0.1694503640775512,0
H09129,2025-10-13 13:47,13.182933409495478,e-commerce,Online,0,1,0.14605096739007759,0
H09130,2025-10-13 13:50,12.247742280701566,e-commerce,Online,0,1,0.08423692447015513,0
H09131,2025-10-13 13:53,12.43166120537347,travel,Online,0,1,0.24445175241509007,0
H09132,2025-10-13 13:58,13.100424469885574,subscription,Online,0,2,0.18865652557928314,0
H09133,2025-10-13 14:00,13.185058325204405,subscription,Online,0,1,0.04464088882088389,0
H09134,2025-10-13 14:05,13.204042898613563,e-commerce,Online,0,3,0.07043499688187932,0
H09135,2025-10-13 14:06,12.136540342862094,e-commerce,Online,0,7,0.9420677645901759,1
H09136,2025-10-13 14:11,12.398884816241017,e-commerce,Online,0,1,0.1468028113384248,0
H09137,2025-10-13 14:16,13.1238462773645,retail,Online,0,1,0.15258837992473243,0
H09138,2025-10-13 14:21,12.168780870778436,travel,Online,0,3,0.10840211744587451,0
H09139,2025-10-13 14:25,12.908496662870329,e-commerce,Online,0,2,0.237484775294047,0
H09140,2025-10-13 14:27,12.099283331848639,e-commerce,Online,0,3,0.0600395336079427,0
H09141,2025-10-13 14:32,12.017457324487589,travel,Online,0,3,0.06641579663756816,0
H09142,2025-10-13 14:36,12.769782896841205,travel,Online,0,3,0.09550597596487984,0
H09143,2025-10-13 14:41,13.172558268768086,e-commerce,Online,0,3,0.20908257235238933,0
H09144,2025-10-13 14:46,12.256375950039416,travel,Online,0,3,0.23356142376046257,0
H09145,2025-10-13 14:48,12.197430408748785,e-commerce,Online,0,7,0.7550016208587492,1
H09146,2025-10-13 14:52,11.030622508137439,e-commerce,Online,0,3,0.06877211908064473,0
H09147,2025-10-13 14:55,12.980527886712997,travel,Online,0,1,0.1841152465195907,0
H09148,2025-10-13 15:01,12.487156749178704,retail,Online,0,2,0.20198513940296803,0
H09149,2025-10-13 15:07,11.420590853767433,e-commerce,Online,0,3,0.1771159952829471,0
H09150,2025-10-13 15:11,12.778615940575145,subscription,Online,0,3,0.04170645143630683,0
H09151,2025-10-13 15:17,12.109352472151942,e-commerce,Online,0,1,0.11376377666858609,0
H09152,2025-10-13 15:22,12.896300569203056,e-commerce,Online,0,1,0.16847408700301933,0
H09153,2025-10-13 15:28,11.20771737178584,retail,Online,0,1,0.022541228629790678,0
H09154,2025-10-13 15:31,12.382652751695014,retail,Jakarta,0,3,0.021641534917051924,0
H09155,2025-10-13 15:35,12.099617086086244,e-commerce,Online,0,2,0.12378630480444185,0
H09156,2025-10-13 15:41,12.31331588774556,subscription,Online,0,2,0.035066274675052356,0
H09157,2025-10-13 15:45,10.902353168033953,e-commerce,Online,0,1,0.2231387971040912,0
H09158,2025-10-13 15:48,12.236276870509606,e-commerce,Online,0,1,0.11829565896613625,0
H09159,2025-10-13 15:51,11.500296048570087,travel,Online,0,3,0.1756566703160382,0
H09160,2025-10-13 15:55,12.881129681657798,e-commerce,Bandung,0,1,0.24800641212713181,0
H09161,2025-10-13 16:01,12.620543744353244,e-commerce,Online,0,1,0.04630759198358394,0
H09162,2025-10-13 16:07,12.23560232113395,retail,Online,0,1,0.21090599396027795,0
H09163,2025-10-13 16:12,12.871450297143959,e-commerce,Jakarta,0,1,0.05212487211065708,0
H09164,2025-10-13 16:15,13.225407211626795,e-commerce,Online,0,2,0.23711216072369284,0
H09165,2025-10-13 16:20,12.760081314341697,e-commerce,Online,0,3,0.1840239992672889,0
H09166,2025-10-13 16:22,12.230418856667074,e-commerce,Online,0,1,0.07648007923831665,0
H09167,2025-10-13 16:24,12.512715078906673,travel,Online,0,2,0.05843099769864195,0
H09168,2025-10-13 16:28,13.091935097276416,e-commerce,Online,0,1,0.15260427253582892,0
H09169,2025-10-13 16:34,11.558051782586338,e-commerce,Online,0,2,0.08725887805847138,0
H09170,2025-10-13 16:38,12.327639624147064,travel,Online,0,1,0.246078248887218,0
H09171,2025-10-13 16:42,12.638432817100982,e-commerce,Online,0,2,0.19444842905874649,0
H09172,2025-10-13 16:47,12.896987335937403,e-commerce,Online,0,2,0.22101810280556763,0
H09173,2025-10-13 16:49,12.012730585452754,e-commerce,Online,0,7,0.9785678315170789,1
H09174,2025-10-13 16:53,12.981856857900405,retail,Online,0,1,0.19777957237849203,0
H09175,2025-10-13 16:59,13.247980534925182,retail,Online,0,1,0.03864562425852318,0
H09176,2025-10-13 17:02,11.89071785772288,subscription,Online,0,1,0.11927623056924667,0
H09177,2025-10-13 17:05,12.656303959520315,e-commerce,Online,0,3,0.10485364236122657,0
H09178,2025-10-13 17:07,12.464513840197075,retail,Online,0,1,0.21072777621892583,0
H09179,2025-10-13 17:13,11.497568142649186,e-commerce,Online,0,2,0.24003260774406654,0
H09180,2025-10-13 17:15,12.401659988073337,e-commerce,Online,0,6,0.9891750966543831,1
H09181,2025-10-13 17:17,12.888472277543356,retail,Online,0,2,0.07810419255770999,0
H09182,2025-10-13 17:20,12.709453626582844,retail,Online,0,1,0.17108027212773683,0
H09183,2025-10-13 17:25,12.260267227110834,subscription,Online,0,2,0.14932813042092677,0
H09184,2025-10-13 17:28,13.218004411561225,retail,Bandung,0,3,0.2032199075229644,0
H09185,2025-10-13 17:32,12.306189436864946,e-commerce,Online,0,3,0.07601689421595076,0
H09186,2025-10-13 17:36,12.842464272267646,e-commerce,Jakarta,0,1,0.14392971583781472,0
H09187,2025-10-13 17:42,13.2941395263219,travel,Online,0,2,0.13106042281778574,0
H09188,2025-10-13 17:46,12.985200255168863,retail,Online,0,1,0.07266922352115125,0
H09189,2025-10-13 17:50,13.018122235014419,e-commerce,Online,0,3,0.14244321725615966,0
H09190,2025-10-13 17:52,12.234076841939771,e-commerce,Bandung,0,2,0.2172830717657545,0
H09191,2025-10-13 17:55,13.223304943871861,retail,Online,0,3,0.17695293504454107,0
H09192,2025-10-13 18:00,12.636311663736986,retail,Online,0,3,0.20455099892437872,0
H09193,2025-10-13 18:03,12.28220927285653,e-commerce,Online,0,1,0.14753318923649267,0
H09194,2025-10-13 18:06,13.033376960397474,retail,Online,0,2,0.2290392205034963,0
H09195,2025-10-13 18:08,12.741893275185463,e-commerce,Online,0,2,0.10986451208281713,0
H09196,2025-10-13 18:11,11.71354525004556,e-commerce,Online,0,1,0.1567176366089894,0
H09197,2025-10-13 18:15,11.017563001257603,subscription,Online,0,3,0.15431949917030513,0
H09198,2025-10-13 18:20,11.669416261729662,e-commerce,Online,0,2,0.05585350866333505,0
H09199,2025-10-13 18:22,11.832585740648323,subscription,Online,0,1,0.20976966864543917,0
H09200,2025-10-13 18:26,12.063586997233418,e-commerce,Jakarta,0,2,0.2280356980752191,0
H09201,2025-10-13 18:31,12.388490031065741,e-commerce,Online,0,3,0.13809285574244629,0
H09202,2025-10-13 18:36,12.102044575106126,travel,Online,0,2,0.12961420035447455,0
H09203,2025-10-13 18:38,13.211686580064528,retail,Online,0,3,0.14879247635094467,0
H09204,2025-10-13 18:44,13.269608554751596,e-commerce,Online,0,3,0.2185950713165319,0
H09205,2025-10-13 18:45,12.383377472887126,e-commerce,Online,0,5,0.8273272180332218,1
H09206,2025-10-13 18:51,11.829450063781746,retail,Online,0,3,0.054326709461949674,0
H09207,2025-10-13 18:55,12.747541919770219,subscription,Online,0,2,0.09164064773086417,0
H09208,2025-10-13 18:59,11.58836683347008,e-commerce,Jakarta,0,2,0.24943849296133114,0
H09209,2025-10-13 19:03,12.99440272506731,subscription,Online,0,3,0.10393710873544693,0
H09210,2025-10-13 19:08,11.741860214876102,travel,Bandung,0,1,0.16414811464142204,0
H09211,2025-10-13 19:13,12.252455151711075,e-commerce,Online,0,3,0.21320149754722117,0
