transaction_id,timestamp,amount,hashed_merchant_id,hashed_customer_id,location,is_fraud
N09671,2025-10-03 00:17,13.596390152933221,0x1648...,0x2f4e...,Jakarta,0
N09672,2025-10-03 00:19,12.347094663242062,0xdd89...,0x2f4e...,Jakarta,0
N09673,2025-10-03 00:22,13.206165777798237,0x6f05...,0x2659...,Bandung,0
N09674,2025-10-03 00:25,12.893863003903364,0x9132...,0x979b...,Jakarta,0
N09675,2025-10-03 00:26,13.300914501709473,0xf7c9...,0x7733...,Jakarta,0
N09676,2025-10-03 00:28,15.081211187119068,0xfdc8...,0x9185...,International,1
N09677,2025-10-03 00:31,12.707629446163846,0xc7fc...,0x7453...,Jakarta,0
N09678,2025-10-03 00:34,13.27710473988709,0x1478...,0x19d7...,Jakarta,0
N09679,2025-10-03 00:36,11.880273250965265,0x6a0a...,0x5eba...,Bandung,0
N09680,2025-10-03 00:39,13.099890748824972,0x9132...,0x183b...,International,0
N09681,2025-10-03 00:40,13.681543641941774,0x9132...,0xee14...,Jakarta,0
N09682,2025-10-03 00:43,16.014910434287827,0xfdc8...,0x9185...,Bandung,1
N09683,2025-10-03 00:45,11.87215813513669,0x54cd...,0xcb01...,Surabaya,0
N09684,2025-10-03 00:48,11.88976473548995,0xa6f9...,0x88ae...,Jakarta,0
N09685,2025-10-03 00:49,13.538573220215298,0x7280...,0x0d89...,Jakarta,0
N09686,2025-10-03 00:50,15.1349613433483,0xfdc8...,0x2f4e...,International,1
N09687,2025-10-03 00:52,13.356755426489286,0x1648...,0xe774...,Bandung,0
N09688,2025-10-03 00:54,13.188993459702091,0xa6f9...,0x4010...,Jakarta,0
N09689,2025-10-03 00:56,15.420350315066695,0xddc0...,0x2f4e...,Jakarta,1
N09690,2025-10-03 00:59,12.755961277707014,0x92aa...,0x523f...,Jakarta,0
N09691,2025-10-03 01:02,13.454939462446072,0xfdc8...,0x819a...,Bandung,0
N09692,2025-10-03 01:03,12.632248465233165,0x5709...,0x540d...,Jakarta,0
N09693,2025-10-03 01:05,13.47553258341861,0xdd89...,0xf11a...,Bandung,0
N09694,2025-10-03 01:06,15.793880014398873,0xfdc8...,0x9185...,International,1
N09695,2025-10-03 01:09,13.595654098240148,0xdd89...,0xa80e...,International,0
N09696,2025-10-03 01:10,13.401123265279372,0x6a0a...,0x16cb...,Bandung,0
N09697,2025-10-03 01:11,13.191779359367416,0x6f05...,0x4770...,Bandung,0
N09698,2025-10-03 01:13,12.097311911230863,0x3f27...,0x6327...,Surabaya,0
N09699,2025-10-03 01:16,12.509748630736304,0x1b38...,0xd2d3...,Jakarta,0
N09700,2025-10-03 01:18,13.313884157958622,0xc7fc...,0x110e...,Jakarta,0
N09701,2025-10-03 01:19,16.077024354531595,0xfdc8...,0x2f4e...,International,1
N09702,2025-10-03 01:20,15.64719882292929,0xfdc8...,0x9185...,International,1
N09703,2025-10-03 01:23,12.09766861418469,0x7bd7...,0xc564...,Jakarta,0
N09704,2025-10-03 01:25,13.27983710122852,0x6a0a...,0x88ae...,International,0
N09705,2025-10-03 01:27,12.901676805243294,0x9132...,0x4498...,Jakarta,0
N09706,2025-10-03 01:30,13.07946005174968,0x80fd...,0x3355...,Jakarta,0
N09707,2025-10-03 01:31,13.284982101922415,0x9132...,0x6775...,Bandung,0
N09708,2025-10-03 01:33,13.566472109104698,0x54cd...,0xca91...,Jakarta,0
N09709,2025-10-03 01:35,12.616558462095202,0x315e...,0xbdc8...,Jakarta,0
N09710,2025-10-03 01:36,13.39243478844645,0x1b38...,0xdcd6...,International,0
N09711,2025-10-03 01:39,13.582401263178122,0x7280...,0x683f...,Surabaya,0
N09712,2025-10-03 01:42,13.630460883238348,0x1b38...,0x872d...,Bandung,0
N09713,2025-10-03 01:45,13.68863354717747,0x80fd...,0xc564...,Jakarta,0
N09714,2025-10-03 01:46,11.54884265055701,0xf1b2...,0xbdc8...,Jakarta,0
N09715,2025-10-03 01:49,15.661467134763857,0xfdc8...,0x2f4e...,Bandung,1
N09716,2025-10-03 01:51,13.586045819979526,0xfdc8...,0xee14...,Jakarta,0
N09717,2025-10-03 01:53,12.48640905453558,0x7a12...,0x110e...,Jakarta,0
N09718,2025-10-03 01:54,15.915213077763854,0xc7fc...,0x2f4e...,International,1
N09719,2025-10-03 01:56,13.078223384410128,0x2f2c...,0xee14...,Jakarta,0
N09720,2025-10-03 01:59,15.530939407298964,0xddc0...,0x558b...,International,1
N09721,2025-10-03 02:00,11.778009105503788,0x1b38...,0xd265...,Jakarta,0
N09722,2025-10-03 02:02,13.335926785337533,0x63ec...,0x7733...,Jakarta,0
N09723,2025-10-03 02:04,12.068774166336407,0x5709...,0xba46...,Jakarta,0
N09724,2025-10-03 02:06,12.889240194807698,0x26a5...,0x7453...,International,0
N09725,2025-10-03 02:07,13.61768503338433,0xf7c9...,0x5eba...,International,0
N09726,2025-10-03 02:08,12.208644335897992,0x63ec...,0x9afd...,Bandung,0
N09727,2025-10-03 02:11,11.82352296199275,0x3f27...,0x110e...,Bandung,0
N09728,2025-10-03 02:13,13.08234314472047,0x26a5...,0xd2d3...,Jakarta,0
N09729,2025-10-03 02:16,12.60480849622037,0x6a0a...,0x7ccf...,Jakarta,0
N09730,2025-10-03 02:18,12.600116107598295,0x1a2b...,0x4a40...,Jakarta,0
N09731,2025-10-03 02:20,12.99204282451246,0x63ec...,0x12ca...,Bandung,0
N09732,2025-10-03 02:21,12.373259413698186,0xf7c9...,0x766a...,Surabaya,0
N09733,2025-10-03 02:23,11.664512862394322,0xf7c9...,0x9311...,Jakarta,0
N09734,2025-10-03 02:26,13.641628488303388,0xc7fc...,0x8180...,Jakarta,0
N09735,2025-10-03 02:27,15.629081746022944,0xfdc8...,0x558b...,International,1
N09736,2025-10-03 02:28,12.969946194203223,0x95bf...,0xc564...,Jakarta,0
N09737,2025-10-03 02:29,16.277133483462517,0xc7fc...,0x9185...,International,1
N09738,2025-10-03 02:31,13.706508977222361,0x6f05...,0xca91...,International,0
N09739,2025-10-03 02:32,12.937808127774954,0x7280...,0x3239...,Jakarta,0
N09740,2025-10-03 02:35,12.323753453739288,0x2f2c...,0x19d7...,Jakarta,0
N09741,2025-10-03 02:36,12.473914189967552,0x1478...,0x65e4...,Jakarta,0
N09742,2025-10-03 02:38,13.674849811785966,0xddc0...,0x683f...,Bandung,0
N09743,2025-10-03 02:39,13.60957681470938,0xdd89...,0x523f...,International,0
N09744,2025-10-03 02:41,13.399992083694986,0x1b38...,0x523f...,Bandung,0
N09745,2025-10-03 02:44,13.373658916617948,0xddc0...,0x683f...,Surabaya,0
N09746,2025-10-03 02:47,12.750754619950294,0x3f27...,0xc792...,Bandung,0
N09747,2025-10-03 02:50,13.159832557518804,0x6f05...,0xc169...,International,0
N09748,2025-10-03 02:52,12.885655748512576,0xdd89...,0x4498...,Bandung,0
N09749,2025-10-03 02:54,12.933425581491155,0x5709...,0x4498...,Bandung,0
N09750,2025-10-03 02:55,13.432218794192405,0xa6f9...,0x4010...,International,0
N09751,2025-10-03 02:58,13.183311711526164,0x7280...,0x19d7...,Bandung,0
N09752,2025-10-03 03:01,13.000769590048087,0x7bd7...,0x7733...,Jakarta,0
N09753,2025-10-03 03:04,12.61023690790529,0x2f2c...,0x9afd...,International,0
N09754,2025-10-03 03:07,15.312994711446782,0xfdc8...,0x2f4e...,International,1
N09755,2025-10-03 03:08,13.038288049637133,0x7bd7...,0xbdc8...,Surabaya,0
N09756,2025-10-03 03:09,11.849826181209508,0x492a...,0xd265...,Jakarta,0
N09757,2025-10-03 03:11,13.382754928120148,0x5709...,0x9311...,International,0
N09758,2025-10-03 03:12,12.816156101403124,0x6a0a...,0xe774...,Surabaya,0
N09759,2025-10-03 03:15,16.035950125579205,0xddc0...,0xa95b...,Bandung,1
N09760,2025-10-03 03:17,13.700031241707494,0x1a2b...,0x94a4...,Surabaya,0
N09761,2025-10-03 03:18,13.38159041823559,0xd191...,0x872d...,Surabaya,0
N09762,2025-10-03 03:20,15.450022278617142,0xddc0...,0xa95b...,International,1
N09763,2025-10-03 03:22,13.445867605989719,0x7a12...,0x71c5...,Bandung,0
N09764,2025-10-03 03:23,12.717335173839473,0x80fd...,0x4a26...,Bandung,0
N09765,2025-10-03 03:26,13.46306949562903,0x63ec...,0x2f4e...,International,0
N09766,2025-10-03 03:29,12.847099874326018,0x1b38...,0x9afd...,Bandung,0
N09767,2025-10-03 03:32,13.227341219852102,0x95bf...,0xbb54...,Jakarta,0
N09768,2025-10-03 03:33,13.393336631792845,0x6f05...,0xc564...,Jakarta,0
N09769,2025-10-03 03:36,12.419210304447702,0x315e...,0xd265...,Surabaya,0
N09770,2025-10-03 03:37,16.2559612747182,0xddc0...,0x558b...,International,1
N09771,2025-10-03 03:40,13.400673671609102,0x63ec...,0xbdc8...,Bandung,0
N09772,2025-10-03 03:43,11.967155340099923,0xf1b2...,0x3131...,Surabaya,0
N09773,2025-10-03 03:44,13.535035783761845,0x1a2b...,0x7733...,Bandung,0
N09774,2025-10-03 03:45,13.009441009539213,0x54cd...,0xa80e...,Jakarta,0
N09775,2025-10-03 03:48,12.075006782416873,0x63ec...,0x7f60...,International,0
N09776,2025-10-03 03:49,15.296889164276278,0xddc0...,0xa95b...,International,1
N09777,2025-10-03 03:52,16.005465665503717,0xfdc8...,0x558b...,International,1
N09778,2025-10-03 03:55,11.943421339870302,0x3f27...,0x94a4...,Jakarta,0
N09779,2025-10-03 03:56,13.656562890969344,0x80fd...,0xf495...,Surabaya,0
N09780,2025-10-03 03:59,12.974932403033863,0x6a0a...,0x7453...,Bandung,0
N09781,2025-10-03 04:00,13.360732824227455,0x6f05...,0x6327...,Bandung,0
N09782,2025-10-03 04:02,12.65435136357532,0x9ba9...,0x71c5...,Jakarta,0
N09783,2025-10-03 04:03,12.1487189185002,0xf1b2...,0xe774...,Jakarta,0
N09784,2025-10-03 04:04,13.698446263951222,0x7280...,0x3239...,Bandung,0
N09785,2025-10-03 04:07,13.342226353511224,0x54cd...,0x2659...,Jakarta,0
N09786,2025-10-03 04:08,12.624796138196531,0x492a...,0x4770...,International,0
N09787,2025-10-03 04:11,12.860621918952901,0x7a12...,0x1b4f...,Jakarta,0
N09788,2025-10-03 04:12,13.467765622546672,0xa6f9...,0x1eac...,Jakarta,0
N09789,2025-10-03 04:15,12.745243714358297,0xfdc8...,0xd2d3...,Jakarta,0
N09790,2025-10-03 04:18,13.38522751691347,0xa6f9...,0x5eba...,Jakarta,0
N09791,2025-10-03 04:19,11.770756392452494,0x7280...,0x3131...,Jakarta,0
N09792,2025-10-03 04:21,13.69865309383438,0x92aa...,0x558b...,Jakarta,0
N09793,2025-10-03 04:23,16.217708198654186,0xfdc8...,0x9185...,International,1
N09794,2025-10-03 04:25,16.124665223979413,0xc7fc...,0x2f4e...,International,1
N09795,2025-10-03 04:26,13.223735148587249,0x26a5...,0x872d...,Jakarta,0
N09796,2025-10-03 04:29,12.384737524820585,0x95bf...,0x2659...,Jakarta,0
N09797,2025-10-03 04:32,15.614294299129234,0xddc0...,0x9185...,International,1
N09798,2025-10-03 04:34,12.85501451042148,0x7a12...,0x4331...,Jakarta,0
N09799,2025-10-03 04:36,15.651079873634155,0xc7fc...,0xa95b...,International,1
N09800,2025-10-03 04:37,13.528605516878747,0x9132...,0xf976...,Jakarta,0
N09801,2025-10-03 04:40,16.247988707859196,0xddc0...,0x558b...,International,1
N09802,2025-10-03 04:42,11.561763247053529,0x9ba9...,0xa006...,International,0
N09803,2025-10-03 04:43,13.044349942696295,0xfdc8...,0xbe12...,Jakarta,0
N09804,2025-10-03 04:44,11.860648459507132,0x492a...,0x110e...,Bandung,0
N09805,2025-10-03 04:45,13.085680720659239,0x95bf...,0x7ccf...,Jakarta,0
N09806,2025-10-03 04:48,13.374669535980361,0xdd89...,0x16cb...,Bandung,0
N09807,2025-10-03 04:49,12.0903531044038,0x1b38...,0xc169...,Jakarta,0
N09808,2025-10-03 04:51,15.829397862841988,0xc7fc...,0x9185...,International,1
N09809,2025-10-03 04:54,12.909806093306749,0x6a0a...,0xbe12...,Jakarta,0
N09810,2025-10-03 04:55,13.093928922846969,0x3f27...,0xf976...,Bandung,0
N09811,2025-10-03 04:56,11.926557135744787,0xd191...,0x65e4...,International,0
N09812,2025-10-03 04:59,12.794869910714871,0x6a0a...,0xca91...,Jakarta,0
N09813,2025-10-03 05:02,13.488040678258411,0x1b38...,0x2f4e...,Bandung,0
N09814,2025-10-03 05:03,15.60209951644344,0xddc0...,0x9185...,International,1
N09815,2025-10-03 05:04,13.157328896199534,0x1a2b...,0xba46...,International,0
N09816,2025-10-03 05:06,12.121162695359383,0x80fd...,0x7ccf...,Bandung,0
N09817,2025-10-03 05:08,15.201921912240199,0xc7fc...,0xa95b...,Bandung,1
N09818,2025-10-03 05:10,15.974290059040907,0xddc0...,0x9185...,Bandung,1
N09819,2025-10-03 05:11,13.002356119999664,0x1b38...,0x00b0...,Surabaya,0
N09820,2025-10-03 05:13,13.290340881738134,0x1478...,0x6327...,Surabaya,0
N09821,2025-10-03 05:14,12.312587994111697,0x1478...,0x0d89...,Surabaya,0
N09822,2025-10-03 05:17,13.372337352123093,0x3f27...,0x2f4e...,Jakarta,0
N09823,2025-10-03 05:19,12.735703340375018,0x5709...,0x4a26...,Jakarta,0
N09824,2025-10-03 05:21,11.79704369447105,0x1a2b...,0xf976...,Jakarta,0
N09825,2025-10-03 05:23,12.567547551198903,0xd191...,0x65e4...,International,0
N09826,2025-10-03 05:25,15.58425708233664,0xddc0...,0x2f4e...,International,1
N09827,2025-10-03 05:27,13.021269303084065,0x95bf...,0x558b...,Jakarta,0
N09828,2025-10-03 05:28,12.553477757024167,0x492a...,0x769b...,Bandung,0
N09829,2025-10-03 05:30,13.502345193751049,0x315e...,0x12ca...,Jakarta,0
N09830,2025-10-03 05:31,12.648258549729446,0xd191...,0x4331...,Surabaya,0
N09831,2025-10-03 05:32,12.17203487768094,0x1478...,0x2f4e...,Bandung,0
N09832,2025-10-03 05:35,12.535293655437194,0x9ba9...,0x00b0...,Jakarta,0
N09833,2025-10-03 05:37,12.94820282880786,0x95bf...,0xa006...,Bandung,0
N09834,2025-10-03 05:40,11.819174106995847,0x1b38...,0x4a40...,Bandung,0
N09835,2025-10-03 05:42,12.063546636640343,0xc7fc...,0xbdc8...,Jakarta,0
N09836,2025-10-03 05:45,15.38572977324306,0xddc0...,0x558b...,International,1
N09837,2025-10-03 05:46,12.931602307896506,0x92aa...,0x55af...,Jakarta,0
N09838,2025-10-03 05:48,13.666484889468961,0x2f2c...,0x523f...,Jakarta,0
N09839,2025-10-03 05:50,13.246381158799785,0xddc0...,0x9cff...,Bandung,0
N09840,2025-10-03 05:51,12.016539145076077,0xf1b2...,0x4a40...,Jakarta,0
N09841,2025-10-03 05:52,11.95234101244794,0x1478...,0x9cff...,Bandung,0
N09842,2025-10-03 05:53,12.115600742366098,0x2f2c...,0x88ae...,Jakarta,0
N09843,2025-10-03 05:54,11.940243384891017,0x9132...,0xba46...,Surabaya,0
N09844,2025-10-03 05:56,13.130652923977838,0xf1b2...,0x3131...,Surabaya,0
N09845,2025-10-03 05:57,13.43631097111827,0x7280...,0x769b...,Surabaya,0
N09846,2025-10-03 06:00,13.011617274359047,0x63ec...,0x5980...,Jakarta,0
N09847,2025-10-03 06:02,12.962192277830912,0x9ba9...,0x7ccf...,Jakarta,0
N09848,2025-10-03 06:05,13.263413185776125,0xa6f9...,0x683f...,International,0
N09849,2025-10-03 06:06,12.850832830637257,0x95bf...,0xa006...,Jakarta,0
N09850,2025-10-03 06:07,15.505343054617635,0xc7fc...,0xa95b...,International,1
N09851,2025-10-03 06:10,13.383274278558513,0xd191...,0xbe12...,Jakarta,0
N09852,2025-10-03 06:12,13.695257474249319,0x5709...,0xbe14...,Jakarta,0
N09853,2025-10-03 06:15,12.030593625097886,0x7bd7...,0x4770...,Jakarta,0
N09854,2025-10-03 06:16,13.00958206226294,0x63ec...,0x7f60...,Jakarta,0
N09855,2025-10-03 06:17,15.831302516617288,0xddc0...,0x9185...,Bandung,1
N09856,2025-10-03 06:19,15.395916491361113,0xddc0...,0x2f4e...,International,1
N09857,2025-10-03 06:21,13.487479989985006,0x92aa...,0x683f...,Jakarta,0
N09858,2025-10-03 06:22,13.070332969309945,0x3f27...,0xc169...,Jakarta,0
N09859,2025-10-03 06:23,12.92808907025278,0x80fd...,0x9311...,Surabaya,0
N09860,2025-10-03 06:24,13.46216577715764,0x54cd...,0x540d...,Surabaya,0
N09861,2025-10-03 06:25,13.070998501507514,0x2f2c...,0xc792...,Jakarta,0
N09862,2025-10-03 06:28,12.961612296106384,0xd191...,0x65e4...,Jakarta,0
N09863,2025-10-03 06:31,16.148539013317496,0xfdc8...,0x558b...,International,1
N09864,2025-10-03 06:32,12.200215526045776,0x315e...,0xd265...,Jakarta,0
N09865,2025-10-03 06:34,16.139953419905428,0xddc0...,0x558b...,International,1
N09866,2025-10-03 06:36,13.568505829571375,0x9ba9...,0x94a5...,Bandung,0
N09867,2025-10-03 06:37,14.94780743032777,0xfdc8...,0xa95b...,Bandung,1
N09868,2025-10-03 06:39,12.952452488686845,0x6a0a...,0x4a40...,Bandung,0
N09869,2025-10-03 06:42,13.364699173690893,0x3f27...,0x1eac...,Jakarta,0
N09870,2025-10-03 06:44,12.301637338397846,0x2f2c...,0x872d...,Jakarta,0
N09871,2025-10-03 06:47,15.665515192896091,0xddc0...,0xa95b...,International,1
N09872,2025-10-03 06:49,13.675529841659845,0x1b38...,0x9cff...,International,0
N09873,2025-10-03 06:51,13.49204654632617,0xd191...,0x4a40...,Bandung,0
N09874,2025-10-03 06:54,13.594463557350931,0x26a5...,0x71c5...,International,0
N09875,2025-10-03 06:57,13.695744557532148,0x92aa...,0xbdc8...,Surabaya,0
N09876,2025-10-03 07:00,13.377194725178638,0xa6f9...,0xbe12...,Jakarta,0
N09877,2025-10-03 07:03,12.6859740052358,0xfdc8...,0x523f...,Bandung,0
N09878,2025-10-03 07:04,13.66759158730727,0xd191...,0x45c9...,International,0
N09879,2025-10-03 07:07,13.03174258521485,0x9ba9...,0xf11a...,Bandung,0
N09880,2025-10-03 07:10,13.183003057930911,0x1648...,0xb79d...,Surabaya,0
N09881,2025-10-03 07:12,13.195749517671516,0xddc0...,0xb643...,Bandung,0
N09882,2025-10-03 07:14,13.197192518024977,0xd191...,0x8180...,Jakarta,0
N09883,2025-10-03 07:17,13.200878765472694,0xfdc8...,0xf11a...,Jakarta,0
N09884,2025-10-03 07:18,13.489324635351528,0x26a5...,0x9cff...,Bandung,0
N09885,2025-10-03 07:20,12.324997251569293,0xd191...,0xa95b...,Jakarta,0
N09886,2025-10-03 07:23,13.023386884881678,0x54cd...,0x94a5...,Jakarta,0
N09887,2025-10-03 07:24,13.247403571623979,0x6a0a...,0x94a5...,Jakarta,0
N09888,2025-10-03 07:25,13.209945591435488,0xfdc8...,0xc564...,Jakarta,0
N09889,2025-10-03 07:26,15.702234238065396,0xddc0...,0x9185...,International,1
N09890,2025-10-03 07:27,12.814573831195407,0xddc0...,0x9afd...,Jakarta,0
N09891,2025-10-03 07:29,13.65911753262506,0xfdc8...,0x3131...,Jakarta,0
N09892,2025-10-03 07:32,11.624028460981638,0x63ec...,0xbdc8...,International,0
N09893,2025-10-03 07:33,15.699639675747976,0xfdc8...,0x558b...,International,1
N09894,2025-10-03 07:35,12.370052008076264,0x26a5...,0x183b...,Jakarta,0
N09895,2025-10-03 07:36,13.275335076792913,0xf1b2...,0xf11a...,Jakarta,0
N09896,2025-10-03 07:39,11.685466009909078,0x1648...,0x872d...,Jakarta,0
N09897,2025-10-03 07:41,12.565846283553652,0x1478...,0x9cff...,Bandung,0
N09898,2025-10-03 07:43,12.931737837782263,0x6f05...,0x766a...,Jakarta,0
N09899,2025-10-03 07:46,12.091430297746328,0xa6f9...,0x3355...,Jakarta,0
N09900,2025-10-03 07:49,12.800776994652372,0x92aa...,0x55af...,Bandung,0
N09901,2025-10-03 07:50,13.31705477791235,0x26a5...,0x4a40...,Jakarta,0
N09902,2025-10-03 07:51,12.343357609682613,0x1478...,0x4770...,Jakarta,0
N09903,2025-10-03 07:52,13.304929904190685,0x7bd7...,0x55af...,Bandung,0
N09904,2025-10-03 07:54,13.069513082045932,0xdd89...,0x4498...,Jakarta,0
N09905,2025-10-03 07:57,13.556076396549026,0x1b38...,0x683f...,Surabaya,0
N09906,2025-10-03 07:59,13.32156827183212,0x7280...,0xe774...,Jakarta,0
N09907,2025-10-03 08:01,13.032180430846235,0x6a0a...,0x979b...,Jakarta,0
N09908,2025-10-03 08:04,13.541232910116179,0xa6f9...,0x4331...,International,0
N09909,2025-10-03 08:07,12.378491162019412,0x1648...,0x1eac...,International,0
N09910,2025-10-03 08:08,13.22440719890792,0xfdc8...,0x3239...,Bandung,0
N09911,2025-10-03 08:10,16.10263809614758,0xc7fc...,0x558b...,International,1
N09912,2025-10-03 08:13,13.0400681346775,0x63ec...,0xe774...,Jakarta,0
N09913,2025-10-03 08:15,13.083871998222357,0x80fd...,0x19d7...,Jakarta,0
N09914,2025-10-03 08:16,13.268634523654118,0xf7c9...,0x88ae...,Jakarta,0
N09915,2025-10-03 08:17,12.76466791291159,0x95bf...,0x6f6c...,Jakarta,0
N09916,2025-10-03 08:18,13.352836799460208,0x9132...,0xbe14...,International,0
N09917,2025-10-03 08:20,12.405800169072766,0x1478...,0x00b0...,Jakarta,0
N09918,2025-10-03 08:23,12.361797799507952,0x492a...,0x110e...,Bandung,0
N09919,2025-10-03 08:25,16.096622238677924,0xc7fc...,0xa95b...,International,1
N09920,2025-10-03 08:28,13.091409202082424,0x7a12...,0x9afd...,Jakarta,0
N09921,2025-10-03 08:29,12.97126370518296,0x7bd7...,0xa006...,Bandung,0
N09922,2025-10-03 08:32,13.541640656782251,0xf1b2...,0xc564...,Jakarta,0
N09923,2025-10-03 08:33,12.821298824339202,0xd191...,0x2685...,Jakarta,0
N09924,2025-10-03 08:35,15.907015666337749,0xddc0...,0xa95b...,International,1
N09925,2025-10-03 08:37,15.29344724416221,0xddc0...,0x2f4e...,International,1
N09926,2025-10-03 08:40,13.292322162414766,0xc7fc...,0xb79d...,Jakarta,0
N09927,2025-10-03 08:43,13.573605861822688,0x6a0a...,0x2685...,Jakarta,0
N09928,2025-10-03 08:45,16.221566622551627,0xddc0...,0xa95b...,International,1
N09929,2025-10-03 08:47,12.416309259534703,0xddc0...,0xa80e...,Jakarta,0
N09930,2025-10-03 08:50,13.038011732915495,0x54cd...,0x19d7...,Bandung,0
N09931,2025-10-03 08:53,16.055350720375124,0xfdc8...,0x558b...,International,1
N09932,2025-10-03 08:55,12.16746694321895,0xc7fc...,0x540d...,Jakarta,0
N09933,2025-10-03 08:58,13.09016864414708,0x5709...,0x7733...,Jakarta,0
N09934,2025-10-03 09:01,13.150523143198185,0xf7c9...,0x94a4...,International,0
N09935,2025-10-03 09:02,13.642203052266199,0x9132...,0x4331...,Jakarta,0
N09936,2025-10-03 09:04,13.68970580922529,0xf7c9...,0x12ca...,Bandung,0
N09937,2025-10-03 09:07,13.282038767874287,0xa6f9...,0xdbea...,Jakarta,0
N09938,2025-10-03 09:08,12.503863452130242,0x1a2b...,0xba46...,Jakarta,0
N09939,2025-10-03 09:11,12.480650481292368,0x7280...,0x4010...,Jakarta,0
N09940,2025-10-03 09:13,13.2690612107806,0xc7fc...,0x4a26...,Bandung,0
N09941,2025-10-03 09:14,12.455955494034004,0x80fd...,0x4a40...,Jakarta,0
N09942,2025-10-03 09:16,13.367406180090997,0x5709...,0x9311...,Surabaya,0
N09943,2025-10-03 09:18,13.680652571517424,0x3f27...,0xa006...,Jakarta,0
N09944,2025-10-03 09:19,12.428091564682639,0x1648...,0x7f60...,Jakarta,0
N09945,2025-10-03 09:20,13.634734206725074,0x63ec...,0xf11a...,Jakarta,0
N09946,2025-10-03 09:23,16.284027714082985,0xddc0...,0xa95b...,International,1
N09947,2025-10-03 09:26,13.094556319961569,0x92aa...,0x00b0...,Jakarta,0
N09948,2025-10-03 09:29,12.920545802304854,0x315e...,0x540d...,Jakarta,0
N09949,2025-10-03 09:31,13.21976772654094,0xf1b2...,0x558b...,Jakarta,0
N09950,2025-10-03 09:34,13.095620965409855,0x26a5...,0x94a5...,International,0
N09951,2025-10-03 09:36,16.022447814154287,0xc7fc...,0x2f4e...,International,1
N09952,2025-10-03 09:39,12.18811232015318,0x7280...,0x4010...,Surabaya,0
N09953,2025-10-03 09:42,13.47412105136292,0x315e...,0x45c9...,Bandung,0
N09954,2025-10-03 09:44,13.659074268119312,0xa6f9...,0xf11a...,Surabaya,0
N09955,2025-10-03 09:46,13.08068476609265,0x80fd...,0x4010...,Bandung,0
N09956,2025-10-03 09:49,13.57410756303322,0xfdc8...,0x5980...,Surabaya,0
N09957,2025-10-03 09:50,12.196552472146015,0xdd89...,0x2f4e...,Jakarta,0
N09958,2025-10-03 09:51,13.438233410010222,0x54cd...,0x16cb...,Jakarta,0
N09959,2025-10-03 09:53,12.792266375718519,0x6f05...,0x1eac...,Bandung,0
N09960,2025-10-03 09:54,13.362488325180935,0xf1b2...,0x2685...,Jakarta,0
N09961,2025-10-03 09:57,13.226040276574969,0x1478...,0x819a...,Jakarta,0
N09962,2025-10-03 09:58,11.814909771132768,0x1b38...,0xa80e...,Jakarta,0
N09963,2025-10-03 10:00,12.850187132512808,0x1b38...,0x6775...,Bandung,0
N09964,2025-10-03 10:03,13.012088584218258,0xf7c9...,0x872d...,Bandung,0
N09965,2025-10-03 10:05,16.033080861279245,0xddc0...,0xa95b...,International,1
N09966,2025-10-03 10:08,14.96440586419545,0xddc0...,0x9185...,International,1
N09967,2025-10-03 10:10,13.662738094626869,0xdd89...,0xba46...,Bandung,0
N09968,2025-10-03 10:12,11.838055044759297,0x6a0a...,0xb322...,Surabaya,0
N09969,2025-10-03 10:14,12.589970169722147,0xfdc8...,0x766a...,Jakarta,0
N09970,2025-10-03 10:17,12.273427509548405,0x6a0a...,0xc792...,Jakarta,0
N09971,2025-10-03 10:20,13.606414132188029,0x2f2c...,0x69de...,Bandung,0
N09972,2025-10-03 10:21,16.179962136636643,0xc7fc...,0x558b...,International,1
N09973,2025-10-03 10:23,13.418855526906533,0xdd89...,0x9afd...,Jakarta,0
N09974,2025-10-03 10:26,13.385402798517655,0x63ec...,0x110e...,Jakarta,0
N09975,2025-10-03 10:28,13.252628190562769,0x6a0a...,0x1eac...,Bandung,0
N09976,2025-10-03 10:30,15.426186903223778,0xfdc8...,0x9185...,International,1
N09977,2025-10-03 10:33,12.22740841069514,0x5709...,0xc792...,Jakarta,0
N09978,2025-10-03 10:35,13.01419670594937,0x9ba9...,0x819a...,Jakarta,0
N09979,2025-10-03 10:36,15.2137031041123,0xddc0...,0x558b...,International,1
N09980,2025-10-03 10:37,13.01576876723169,0xd191...,0x65e4...,International,0
N09981,2025-10-03 10:38,13.706011490301806,0x2f2c...,0x6775...,Jakarta,0
N09982,2025-10-03 10:41,15.326613219677302,0xfdc8...,0x558b...,International,1
N09983,2025-10-03 10:44,13.335346687835802,0x5709...,0x4331...,Bandung,0
N09984,2025-10-03 10:46,12.323615652381948,0xdd89...,0xd2d3...,Bandung,0
N09985,2025-10-03 10:49,13.259246397046727,0x315e...,0xc169...,Bandung,0
N09986,2025-10-03 10:52,13.370781615773135,0x92aa...,0x7733...,Jakarta,0
N09987,2025-10-03 10:54,11.763637489620274,0x7bd7...,0x540d...,Bandung,0
N09988,2025-10-03 10:57,13.057212402088313,0x92aa...,0x4498...,Surabaya,0
N09989,2025-10-03 10:58,12.78468120911091,0xd191...,0xf11a...,Jakarta,0
N09990,2025-10-03 11:01,13.102366771295475,0x9132...,0x9cff...,Bandung,0
