transaction_id,timestamp,amount,merchant_category,location,is_international,transaction_frequency_24h,avg_amount_7d,time_since_last_tx_sec,is_fraud
M19462,2025-10-22 21:01,4.57652374221862,US,US,1,0,4.845312537954571,266,0
M19463,2025-10-22 21:06,4.919454768760457,KR,KR,1,0,4.844901793369812,293,0
M19464,2025-10-22 21:06,5.281434448328552,CN,CN,1,0,4.844921148625815,1,1
M19465,2025-10-22 21:12,4.98888328711962,JP,JP,1,0,4.844543366697304,374,0
M19466,2025-10-22 21:16,5.2837695960846585,JP,JP,1,0,4.844351451060306,243,0
M19467,2025-10-22 21:17,4.610280086935363,US,US,1,0,4.844489461554148,70,0
M19468,2025-10-22 21:22,5.084637488145842,JP,JP,1,0,4.844815268489124,297,0
M19469,2025-10-22 21:25,4.634924929741054,US,US,1,0,4.844801781768347,175,0
M19470,2025-10-22 21:26,5.01293149678726,SG,SG,1,0,4.844754427989327,49,0
M19471,2025-10-22 21:27,4.638271800279735,US,US,1,0,4.844800224912714,33,0
M19472,2025-10-22 21:29,4.544456590039225,KR,KR,1,0,4.844753574609716,153,0
M19473,2025-10-22 21:32,5.268131424846037,KR,KR,1,0,4.844644406494751,156,0
M19474,2025-10-22 21:32,5.626441444277487,RU,RU,1,0,4.844776184346847,1,1
M19475,2025-10-22 21:39,4.935008742430437,SG,SG,1,0,4.845020212641671,410,0
M19476,2025-10-22 21:41,4.675655237314703,JP,JP,1,0,4.844959204045895,119,0
M19477,2025-10-22 21:42,2.9610167023299088,US,US,1,0,4.84492027607996,95,0
M19478,2025-10-22 21:45,4.3295741167679616,JP,JP,1,0,4.844844489040949,152,0
M19479,2025-10-22 21:46,2.7544517840011578,KR,KR,1,0,4.844678707051715,80,0
M19480,2025-10-22 21:50,5.012913434971847,JP,JP,1,0,4.844658281887915,224,0
M19481,2025-10-22 21:50,5.0838872317796895,CN,CN,1,0,4.844704067566141,41,0
M19482,2025-10-22 21:55,2.498230539378404,US,US,1,0,4.844618479596069,247,0
M19483,2025-10-22 21:56,4.637428785497857,KR,KR,1,0,4.844392439120633,65,0
M19484,2025-10-22 21:57,5.202347631954264,KR,KR,1,0,4.844345723686867,60,0
M19485,2025-10-22 22:02,3.2844047137699106,US,US,1,0,4.844556365199139,292,0
M19486,2025-10-22 22:03,4.326653184684315,US,US,1,0,4.844470650954183,117,0
M19487,2025-10-22 22:07,3.3734723272181317,US,US,1,0,4.844615286324995,204,0
M19488,2025-10-22 22:09,4.636651075494776,RU,RU,1,0,4.844339221246441,118,0
M19489,2025-10-22 22:14,4.699385138922011,CN,CN,1,0,4.84405443329143,294,0
M19490,2025-10-22 22:14,4.411746033580632,US,US,1,0,4.844020734552045,46,0
M19491,2025-10-22 22:17,5.131546999944375,RU,RU,1,0,4.843932944571237,140,0
M19492,2025-10-22 22:17,4.453153314242406,SG,SG,1,0,4.844072612154573,28,0
M19493,2025-10-22 22:20,3.308522144353146,US,US,1,0,4.843991697339055,171,0
M19494,2025-10-22 22:24,5.0839634473598485,SG,SG,1,0,4.843909549752359,223,0
M19495,2025-10-22 22:26,3.861127693460821,US,US,1,0,4.8439773938298565,141,0
M19496,2025-10-22 22:30,4.990959197603541,US,US,1,0,4.843986847487021,255,0
M19497,2025-10-22 22:30,6.324623234220739,RU,RU,1,0,4.844026437084718,2,1
M19498,2025-10-22 22:39,3.883351826714991,US,US,1,0,4.844708050042049,513,0
M19499,2025-10-22 22:44,3.2344735763585564,US,US,1,0,4.844350549930456,298,0
M19500,2025-10-22 22:49,5.119306511012447,US,US,1,0,4.844252275530309,286,0
M19501,2025-10-22 22:51,3.885172642898061,CN,CN,1,0,4.844430412465534,130,0
M19502,2025-10-22 22:51,5.266368834985124,RU,RU,1,0,4.844276117717844,2,1
M19503,2025-10-22 22:59,4.681351563687869,US,US,1,0,4.844893751938026,494,0
M19504,2025-10-22 23:00,4.995928728630008,JP,JP,1,0,4.844856005585139,25,0
M19505,2025-10-22 23:00,4.757205094604305,US,US,1,0,4.844896795458027,25,0
M19506,2025-10-22 23:02,5.301609738446143,US,US,1,0,4.845113156837118,119,0
M19507,2025-10-22 23:05,3.964676645538559,US,US,1,0,4.845257816046171,167,0
M19508,2025-10-22 23:05,4.410851638829847,US,US,1,0,4.84511144081437,25,0
M19509,2025-10-22 23:08,5.182471674515013,US,US,1,0,4.8450587909973,173,0
M19510,2025-10-22 23:11,3.769166358045915,KR,KR,1,0,4.845399146261468,203,0
M19511,2025-10-22 23:15,4.857137246211741,KR,KR,1,0,4.8454045515407,208,0
M19512,2025-10-22 23:20,5.197842487186763,JP,JP,1,0,4.845496783052234,291,0
M19513,2025-10-22 23:22,5.295264891318931,JP,JP,1,0,4.845602456770134,109,0
M19514,2025-10-22 23:22,5.08765582679136,US,US,1,0,4.845744463411783,11,0
M19515,2025-10-22 23:27,2.978522135556231,US,US,1,0,4.845831992119571,287,0
M19516,2025-10-22 23:29,4.759783133212426,RU,RU,1,0,4.845637058420874,158,0
M19517,2025-10-22 23:29,5.834600713453275,CN,CN,1,0,4.845616479989629,1,1
M19518,2025-10-22 23:35,4.183809899648432,RU,RU,1,0,4.84603600615877,348,0
M19519,2025-10-22 23:37,4.927699891962646,JP,JP,1,0,4.846093818874701,146,0
M19520,2025-10-22 23:38,5.212563347636186,JP,JP,1,0,4.846115086358347,49,0
M19521,2025-10-22 23:41,4.883109385932376,US,US,1,0,4.846225758343567,169,0
M19522,2025-10-22 23:45,4.627594693516737,JP,JP,1,0,4.84658398505602,250,0
M19523,2025-10-22 23:45,5.857406669163619,RU,RU,1,0,4.846534791830179,2,1
M19524,2025-10-22 23:48,4.156738123325378,SG,SG,1,0,4.846971804574804,151,0
M19525,2025-10-22 23:52,4.915012964649179,US,US,1,0,4.847184661422625,280,0
M19526,2025-10-22 23:55,4.652190787853661,JP,JP,1,0,4.847286353824468,126,0
M19527,2025-10-22 23:55,4.829438227528472,RU,RU,1,0,4.8472420307684025,49,0
M19528,2025-10-23 00:00,4.621444132103252,KR,KR,1,0,4.847172046093944,288,0
M19529,2025-10-23 00:01,4.464853225162107,US,US,1,0,4.8473086664324345,41,0
M19530,2025-10-23 00:02,2.7791722344627074,US,US,1,0,4.8474074268708565,74,0
M19531,2025-10-23 00:04,4.846070231546614,CN,CN,1,0,4.847398380869042,140,0
M19532,2025-10-23 00:06,5.2809631083111,US,US,1,0,4.847398049052057,116,0
M19533,2025-10-23 00:08,4.318468714398401,US,US,1,0,4.847747521083237,125,0
M19534,2025-10-23 00:12,4.850573534421195,JP,JP,1,0,4.847820210861682,231,0
M19535,2025-10-23 00:15,4.991180402925431,US,US,1,0,4.847754782309639,167,0
M19536,2025-10-23 00:18,4.818084189215451,CN,CN,1,0,4.847654722971671,144,0
M19537,2025-10-23 00:21,5.2015096987717,SG,SG,1,0,4.847807255910277,211,0
M19538,2025-10-23 00:24,5.235030965339359,JP,JP,1,0,4.847549763564963,181,0
M19539,2025-10-23 00:24,5.908339309709238,CN,CN,1,0,4.847668072880786,2,1
M19540,2025-10-23 00:30,4.4775843457904205,US,US,1,0,4.848361387623603,329,0
M19541,2025-10-23 00:30,5.084414184892086,RU,RU,1,0,4.848283953435862,1,1
M19542,2025-10-23 00:34,4.432086692572937,US,US,1,0,4.848310599595577,250,0
M19543,2025-10-23 00:36,4.681976182659171,CN,CN,1,0,4.848225500393632,124,0
M19544,2025-10-23 00:37,2.6584783017543425,US,US,1,0,4.8481872275665,49,0
M19545,2025-10-23 00:37,5.132678141296793,US,US,1,0,4.847965356672044,25,0
M19546,2025-10-23 00:41,5.185759524311532,SG,SG,1,0,4.848317591399763,255,0
M19547,2025-10-23 00:45,4.861904850555062,JP,JP,1,0,4.848589251729346,242,0
M19548,2025-10-23 00:47,4.780228532164737,US,US,1,0,4.848788668673364,83,0
M19549,2025-10-23 00:49,4.401035197018122,CN,CN,1,0,4.848755805730208,138,0
M19550,2025-10-23 00:54,5.2817160974974575,US,US,1,0,4.848651857704695,299,0
M19551,2025-10-23 00:57,4.511470047539336,US,US,1,0,4.848976668660558,159,0
M19552,2025-10-23 00:57,6.205488943421667,RU,RU,1,0,4.848905106582245,3,1
M19553,2025-10-23 01:00,5.264687767625086,JP,JP,1,0,4.849782265673163,174,0
M19554,2025-10-23 01:04,5.129255570159973,US,US,1,0,4.849836680435143,264,0
M19555,2025-10-23 01:05,4.245885752785369,JP,JP,1,0,4.849951409330164,69,0
M19556,2025-10-23 01:10,4.743884927849696,US,US,1,0,4.849914938905101,284,0
M19557,2025-10-23 01:10,5.280164069036011,RU,RU,1,0,4.849889800572094,1,1
M19558,2025-10-23 01:14,5.176352476400213,RU,RU,1,0,4.850084482394739,246,0
M19559,2025-10-23 01:19,4.725395176806482,US,US,1,0,4.850098401733993,296,0
M19560,2025-10-23 01:19,6.026502249018077,RU,RU,1,0,4.850069105663821,2,1
M19561,2025-10-23 01:19,6.320653358086302,CN,CN,1,0,4.850629225308584,3,1
M19562,2025-10-23 01:27,5.276108250110769,RU,RU,1,0,4.850309944838062,483,0
M19563,2025-10-23 01:27,5.546675596214887,RU,RU,1,0,4.850442639030621,1,1
M19564,2025-10-23 01:34,4.884249469074362,JP,JP,1,0,4.851059107465482,429,0
M19565,2025-10-23 01:39,3.093788456804601,RU,RU,1,0,4.851208817390259,289,0
M19566,2025-10-23 01:43,4.047362840598831,JP,JP,1,0,4.850345248113933,264,0
M19567,2025-10-23 01:45,4.953548334189434,US,US,1,0,4.850207098150842,94,0
M19568,2025-10-23 01:46,4.973088910089126,US,US,1,0,4.850234335641003,40,0
M19569,2025-10-23 01:50,5.127303846456639,US,US,1,0,4.85026648058043,242,0
M19570,2025-10-23 01:54,4.7132597816000175,CN,CN,1,0,4.850355498651744,284,0
M19571,2025-10-23 01:56,5.089981819710187,US,US,1,0,4.850323445790723,89,0
M19572,2025-10-23 01:59,4.645557142260704,US,US,1,0,4.85033660318227,165,0
M19573,2025-10-23 02:01,3.81358552152881,US,US,1,0,4.850290274112546,153,0
M19574,2025-10-23 02:03,4.531088525032202,US,US,1,0,4.850251701141515,103,0
M19575,2025-10-23 02:06,3.6802128270733903,SG,SG,1,0,4.850183353870991,161,0
M19576,2025-10-23 02:08,4.722486603457597,US,US,1,0,4.849692643754255,158,0
M19577,2025-10-23 02:13,4.669458209090235,US,US,1,0,4.849662766425657,295,0
M19578,2025-10-23 02:15,4.042017506785422,CN,CN,1,0,4.848764606011016,102,0
M19579,2025-10-23 02:15,5.889071897421238,CN,CN,1,0,4.848626069395379,1,1
M19580,2025-10-23 02:18,4.81796298626294,US,US,1,0,4.849029659417403,181,0
M19581,2025-10-23 02:19,4.508406675084636,JP,JP,1,0,4.849022008296896,43,0
M19582,2025-10-23 02:19,3.90397856913667,CN,CN,1,0,4.848950534147705,47,0
M19583,2025-10-23 02:23,5.257467901371558,US,US,1,0,4.848940887339035,190,0
M19584,2025-10-23 02:27,5.090642293558527,US,US,1,0,4.848888573108836,253,0
M19585,2025-10-23 02:27,3.861281943518714,JP,JP,1,0,4.848956992214776,35,0
M19586,2025-10-23 02:29,4.594661999901696,US,US,1,0,4.848714297573446,117,0
M19587,2025-10-23 02:30,4.378774620482848,US,US,1,0,4.848559708241136,55,0
M19588,2025-10-23 02:33,5.3000073854212895,US,US,1,0,4.84846594111461,140,0
M19589,2025-10-23 02:36,4.98835899657099,US,US,1,0,4.847926285566437,177,0
M19590,2025-10-23 02:40,4.886979232009237,US,US,1,0,4.847964006056585,272,0
M19591,2025-10-23 02:40,5.529739461638004,RU,RU,1,0,4.847973957561663,1,1
M19592,2025-10-23 02:49,3.7633993581275056,US,US,1,0,4.848288467905222,539,0
M19593,2025-10-23 02:51,5.234391192440478,SG,SG,1,0,4.846590768006061,127,0
M19594,2025-10-23 02:55,4.53851562353373,JP,JP,1,0,4.846709313440063,236,0
M19595,2025-10-23 02:57,2.188351496666858,SG,SG,1,0,4.84664295471751,87,0
M19596,2025-10-23 02:57,4.633551380315687,JP,JP,1,0,4.846410328320758,9,0
M19597,2025-10-23 03:01,4.840590942446166,US,US,1,0,4.846254421988115,279,0
M19598,2025-10-23 03:06,4.138224560419671,KR,KR,1,0,4.84658410368094,272,0
M19599,2025-10-23 03:07,4.488273637460757,US,US,1,0,4.846457113226298,55,0
M19600,2025-10-23 03:08,4.091676947676492,JP,JP,1,0,4.84638180894623,57,0
M19601,2025-10-23 03:12,4.523785659199928,KR,KR,1,0,4.846426213229622,272,0
M19602,2025-10-23 03:14,5.287865242678771,US,US,1,0,4.845714544921177,132,0
M19603,2025-10-23 03:18,4.559534880028083,US,US,1,0,4.845844632766081,237,0
M19604,2025-10-23 03:23,5.095353842912546,US,US,1,0,4.845672685100608,270,0
M19605,2025-10-23 03:23,5.917910588200828,RU,RU,1,0,4.845743657577115,2,1
M19606,2025-10-23 03:26,5.075364084769559,US,US,1,0,4.846241026347981,191,0
M19607,2025-10-23 03:29,4.651700026112102,JP,JP,1,0,4.846451972949318,180,0
M19608,2025-10-23 03:30,4.350123343331262,KR,KR,1,0,4.846407698461614,40,0
M19609,2025-10-23 03:33,4.774085112210499,JP,JP,1,0,4.846213291094957,206,0
M19610,2025-10-23 03:36,4.309238705207318,SG,SG,1,0,4.846313142827876,173,0
M19611,2025-10-23 03:38,5.099229705602302,US,US,1,0,4.845825589671314,131,0
M19612,2025-10-23 03:41,5.074451095332376,JP,JP,1,0,4.845989138921851,140,0
M19613,2025-10-23 03:45,3.92877703306076,US,US,1,0,4.846025784843144,288,0
M19614,2025-10-23 03:47,4.50252610296852,US,US,1,0,4.845875489938803,117,0
M19615,2025-10-23 03:52,3.496432556876672,US,US,1,0,4.846123485797006,254,0
M19616,2025-10-23 03:56,1.9583925610383328,CN,CN,1,0,4.846090316422937,243,0
M19617,2025-10-23 04:01,4.155980268649225,SG,SG,1,0,4.845169331081164,298,0
M19618,2025-10-23 04:05,4.747694317148048,JP,JP,1,0,4.845044569536469,268,0
M19619,2025-10-23 04:08,5.037379799595737,US,US,1,0,4.8451772324256,186,0
M19620,2025-10-23 04:13,5.2534777355624405,US,US,1,0,4.8453386228815685,297,0
M19621,2025-10-23 04:17,4.482535908054485,US,US,1,0,4.845697082647703,210,0
M19622,2025-10-23 04:17,1.8974166074839236,CN,CN,1,0,4.845620795752881,37,0
M19623,2025-10-23 04:18,4.888364677608518,US,US,1,0,4.845383460749847,29,0
M19624,2025-10-23 04:21,3.835363980719301,KR,KR,1,0,4.845492013900285,203,0
M19625,2025-10-23 04:21,5.874329571244727,RU,RU,1,0,4.845332805521355,1,1
M19626,2025-10-23 04:21,6.143349278928891,CN,CN,1,0,4.845782831182933,1,1
M19627,2025-10-23 04:31,4.098414529794664,US,US,1,0,4.846539847052134,579,0
M19628,2025-10-23 04:32,4.162962416707854,US,US,1,0,4.846586801234048,72,0
M19629,2025-10-23 04:36,4.286749102411796,CN,CN,1,0,4.8464419979186095,257,0
M19630,2025-10-23 04:39,3.6901811719171,US,US,1,0,4.846524357395601,144,0
M19631,2025-10-23 04:43,4.967152497573108,JP,JP,1,0,4.845938945680568,286,0
M19632,2025-10-23 04:44,4.418111474846847,JP,JP,1,0,4.845971242391627,3,0
M19633,2025-10-23 04:44,4.983822514730541,US,US,1,0,4.845884018048062,6,0
M19634,2025-10-23 04:44,4.783818357896369,US,US,1,0,4.845921067699425,41,0
M19635,2025-10-23 04:49,3.91769037616097,CN,CN,1,0,4.846059728336398,287,0
M19636,2025-10-23 04:50,4.228945287563852,JP,JP,1,0,4.845908251202751,38,0
M19637,2025-10-23 04:53,5.226658574893377,US,US,1,0,4.845262449278096,214,0
M19638,2025-10-23 04:57,4.480071179470263,SG,SG,1,0,4.845378727903947,212,0
M19639,2025-10-23 05:01,3.3349981644872955,JP,JP,1,0,4.845499899980433,264,0
M19640,2025-10-23 05:04,4.878422810887793,KR,KR,1,0,4.845304739231673,187,0
M19641,2025-10-23 05:04,4.286874825587029,US,US,1,0,4.845313169987188,7,0
M19642,2025-10-23 05:05,4.57269275770843,JP,JP,1,0,4.845206055813264,12,0
M19643,2025-10-23 05:05,3.8341872855236265,JP,JP,1,0,4.845146360163419,5,0
M19644,2025-10-23 05:08,2.1386901418785333,SG,SG,1,0,4.845017295594423,179,0
M19645,2025-10-23 05:08,6.132388220970233,RU,RU,1,0,4.844783788632897,2,1
M19646,2025-10-23 05:10,4.507226797923083,JP,JP,1,0,4.845517749130113,148,0
M19647,2025-10-23 05:10,4.443408290295465,JP,JP,1,0,4.84544593964996,7,0
M19648,2025-10-23 05:11,5.225703096058832,JP,JP,1,0,4.845363133710255,61,0
M19649,2025-10-23 05:14,4.041843079257349,US,US,1,0,4.845791838577989,144,0
M19650,2025-10-23 05:14,5.798332182531257,CN,CN,1,0,4.845653649483218,1,1
M19651,2025-10-23 05:22,5.119426613357384,US,US,1,0,4.845941823675419,517,0
M19652,2025-10-23 05:25,4.55089170773122,RU,RU,1,0,4.846020533631895,134,0
M19653,2025-10-23 05:26,5.029626236359942,RU,RU,1,0,4.845956592553105,86,0
M19654,2025-10-23 05:30,4.745754173491456,KR,KR,1,0,4.84620122907109,234,0
M19655,2025-10-23 05:35,4.310067622317659,US,US,1,0,4.846546296315039,281,0
M19656,2025-10-23 05:36,5.208813410231779,JP,JP,1,0,4.846441635480366,94,0
M19657,2025-10-23 05:39,4.375400672381508,KR,KR,1,0,4.84653317572868,149,0
M19658,2025-10-23 05:39,4.558833029989915,US,US,1,0,4.84643915100113,34,0
M19659,2025-10-23 05:40,4.885155045157317,US,US,1,0,4.846586611852897,39,0
M19660,2025-10-23 05:44,4.802016064220561,US,US,1,0,4.846641134352991,266,0
M19661,2025-10-23 05:45,4.6628371464541605,US,US,1,0,4.846649506305919,68,0
M19662,2025-10-23 05:46,4.945649710990233,US,US,1,0,4.846607496897899,49,0
M19663,2025-10-23 05:48,4.9507530167294505,CN,CN,1,0,4.846628484273631,96,0
M19664,2025-10-23 05:50,4.693663780202552,US,US,1,0,4.846655932282321,105,0
M19665,2025-10-23 05:51,4.650012753977473,CN,CN,1,0,4.84685562990294,61,0
M19666,2025-10-23 05:54,3.640588063737367,US,US,1,0,4.84693146713682,210,0
M19667,2025-10-23 05:57,4.974151697480351,US,US,1,0,4.845990926752974,172,0
M19668,2025-10-23 06:00,5.294631957406811,US,US,1,0,4.846025152886112,177,0
M19669,2025-10-23 06:05,4.138534054006618,CN,CN,1,0,4.8462703470946975,295,0
M19670,2025-10-23 06:05,6.144062474983751,RU,RU,1,0,4.846143369921163,2,1
M19671,2025-10-23 06:11,5.242804930587339,CN,CN,1,0,4.847137105294631,361,0
M19672,2025-10-23 06:16,4.455756259712795,US,US,1,0,4.847047447069853,296,0
M19673,2025-10-23 06:19,4.948697734620447,SG,SG,1,0,4.846959271641167,203,0
M19674,2025-10-23 06:20,4.583532786422635,CN,CN,1,0,4.847101003962856,44,0
M19675,2025-10-23 06:22,4.751149332944731,SG,SG,1,0,4.847042991566289,96,0
M19676,2025-10-23 06:23,4.264295303708303,SG,SG,1,0,4.846927842819206,68,0
M19677,2025-10-23 06:27,5.05164232057478,CN,CN,1,0,4.846249498198666,239,0
M19678,2025-10-23 06:30,4.647093281645168,CN,CN,1,0,4.846306584040193,192,0
M19679,2025-10-23 06:34,4.6051201718070125,JP,JP,1,0,4.846318683745015,233,0
M19680,2025-10-23 06:35,4.748138295296883,CN,CN,1,0,4.846473512616445,44,0
M19681,2025-10-23 06:37,5.240755284851084,US,US,1,0,4.846450069295413,155,0
M19682,2025-10-23 06:40,5.1094069840386345,CN,CN,1,0,4.846653896082716,163,0
M19683,2025-10-23 06:43,2.872480246551815,SG,SG,1,0,4.847027085235351,204,0
M19684,2025-10-23 06:45,4.331155176878577,US,US,1,0,4.846798983049032,112,0
M19685,2025-10-23 06:45,3.584626305591708,US,US,1,0,4.84680557978308,19,0
M19686,2025-10-23 06:45,5.682080065033167,RU,RU,1,0,4.846625963587847,3,1
M19687,2025-10-23 06:52,3.9893083248507977,CN,CN,1,0,4.847021152634965,391,0
M19688,2025-10-23 06:57,5.046601143942595,CN,CN,1,0,4.846405652682946,275,0
M19689,2025-10-23 06:59,4.835074316027526,CN,CN,1,0,4.846461200402064,124,0
M19690,2025-10-23 07:00,5.047074621546499,US,US,1,0,4.846458363440089,78,0
M19691,2025-10-23 07:02,4.916427330988725,KR,KR,1,0,4.846695886770702,139,0
M19692,2025-10-23 07:03,4.128327745279916,US,US,1,0,4.846713977837432,29,0
M19693,2025-10-23 07:06,4.636322678482928,US,US,1,0,4.846811070747184,168,0
M19694,2025-10-23 07:10,3.679288820217711,JP,JP,1,0,4.847089506531011,297,0
M19695,2025-10-23 07:12,3.934646959438585,JP,JP,1,0,4.846916909043409,77,0
M19696,2025-10-23 07:13,3.408901210744997,US,US,1,0,4.846767038447127,45,0
M19697,2025-10-23 07:13,5.175205654920367,US,US,1,0,4.846576092312038,41,0
M19698,2025-10-23 07:13,5.454775315451884,RU,RU,1,0,4.8465323567515615,3,1
M19699,2025-10-23 07:13,6.38251028353098,CN,CN,1,0,4.846741896880106,2,1
M19700,2025-10-23 07:17,3.970090665434339,KR,KR,1,0,4.8478027729743935,241,0
M19701,2025-10-23 07:21,4.048593687472607,JP,JP,1,0,4.847770873329086,214,0
M19702,2025-10-23 07:23,3.415707186047786,US,US,1,0,4.847565533135309,102,0
M19703,2025-10-23 07:24,4.955949785930652,CN,CN,1,0,4.847374992985231,109,0
M19704,2025-10-23 07:24,5.855475209826593,RU,RU,1,0,4.847403693343202,1,1
M19705,2025-10-23 07:28,4.795041238066829,JP,JP,1,0,4.847113859008108,216,0
M19706,2025-10-23 07:30,5.167624566969076,US,US,1,0,4.847101158033381,97,0
M19707,2025-10-23 07:33,2.8045604660215635,US,US,1,0,4.847157098672988,211,0
M19708,2025-10-23 07:33,4.823216231530628,US,US,1,0,4.84693928003533,7,0
M19709,2025-10-23 07:36,4.792979715586268,US,US,1,0,4.846862265158372,193,0
M19710,2025-10-23 07:40,4.982273744180596,US,US,1,0,4.846953466294595,240,0
M19711,2025-10-23 07:44,4.2411511579881775,KR,KR,1,0,4.8468122463344665,213,0
M19712,2025-10-23 07:44,5.562861551922646,RU,RU,1,0,4.8466985545721295,1,1
M19713,2025-10-23 07:49,4.277676781354838,KR,KR,1,0,4.847004432420166,287,0
M19714,2025-10-23 07:53,4.408140344787355,JP,JP,1,0,4.847133918084379,245,0
M19715,2025-10-23 07:56,4.87373884091242,US,US,1,0,4.847044996443983,158,0
M19716,2025-10-23 07:59,4.031931016636803,CN,CN,1,0,4.847093073130182,194,0
M19717,2025-10-23 08:03,5.166276205381715,JP,JP,1,0,4.846953495938712,244,0
M19718,2025-10-23 08:05,5.29734262993064,JP,JP,1,0,4.847012142617219,144,0
M19719,2025-10-23 08:06,4.489443337245491,KR,KR,1,0,4.847154518107987,45,0
M19720,2025-10-23 08:11,5.29433529924145,SG,SG,1,0,4.847169537065624,291,0
M19721,2025-10-23 08:12,4.605270909851766,CN,CN,1,0,4.8473893312116845,98,0
M19722,2025-10-23 08:14,2.2889658574491643,US,US,1,0,4.8475279291703375,116,0
M19723,2025-10-23 08:17,5.203874314168594,SG,SG,1,0,4.847397258691723,184,0
M19724,2025-10-23 08:18,4.271040916030062,JP,JP,1,0,4.847504485981916,54,0
M19725,2025-10-23 08:20,2.878457146627749,KR,KR,1,0,4.847558478125601,104,0
M19726,2025-10-23 08:23,3.736547399224654,US,US,1,0,4.847259131867164,173,0
M19727,2025-10-23 08:27,4.991776111575504,SG,SG,1,0,4.847133733700878,220,0
M19728,2025-10-23 08:27,3.940358964921145,US,US,1,0,4.847172707701927,42,0
M19729,2025-10-23 08:27,5.133802335535668,CN,CN,1,0,4.847023424856037,3,1
M19730,2025-10-23 08:33,5.124932678372242,CN,CN,1,0,4.847069027576538,328,0
M19731,2025-10-23 08:37,5.212034486948719,CN,CN,1,0,4.847008057304212,274,0
M19732,2025-10-23 08:42,5.20793642355999,CN,CN,1,0,4.847704064587688,272,0
M19733,2025-10-23 08:46,3.7186925981338663,US,US,1,0,4.847812691578397,213,0
M19734,2025-10-23 08:50,4.744139793935204,US,US,1,0,4.847834110807531,267,0
M19735,2025-10-23 08:51,5.183199452782227,SG,SG,1,0,4.847809442541563,48,0
M19736,2025-10-23 08:53,3.97746857872933,JP,JP,1,0,4.848017883803067,140,0
M19737,2025-10-23 08:54,5.302455598134982,JP,JP,1,0,4.847872298820971,43,0
M19738,2025-10-23 08:56,5.007922576411596,US,US,1,0,4.8480163837650565,144,0
M19739,2025-10-23 08:59,5.236838620624721,US,US,1,0,4.847297806542528,175,0
M19740,2025-10-23 09:02,4.198926748657564,JP,JP,1,0,4.847538185553531,170,0
M19741,2025-10-23 09:02,3.817986457259695,KR,KR,1,0,4.847418662050696,23,0
M19742,2025-10-23 09:03,5.253203198384955,US,US,1,0,4.847257710121406,26,0
M19743,2025-10-23 09:08,4.109519929010564,US,US,1,0,4.84733275428794,299,0
M19744,2025-10-23 09:09,5.205837347441994,US,US,1,0,4.847202089414412,76,0
M19745,2025-10-23 09:12,3.668447352081953,US,US,1,0,4.846735359081518,148,0
M19746,2025-10-23 09:14,4.329446239154447,US,US,1,0,4.846449360833477,174,0
M19747,2025-10-23 09:15,4.856555568470481,US,US,1,0,4.846277918705097,48,0
M19748,2025-10-23 09:17,5.213949151022909,US,US,1,0,4.846469308312532,97,0
M19749,2025-10-23 09:20,4.563901362262199,JP,JP,1,0,4.846343561400311,180,0
M19750,2025-10-23 09:21,4.810853696304831,US,US,1,0,4.846281905833671,64,0
M19751,2025-10-23 09:21,5.280756275864861,CN,CN,1,0,4.846273186362623,1,1
M19752,2025-10-23 09:28,3.7858847472720742,KR,KR,1,0,4.8463896106011495,430,0
M19753,2025-10-23 09:33,5.0135078955604,RU,RU,1,0,4.846490539530195,296,0
M19754,2025-10-23 09:36,5.005943021548401,US,US,1,0,4.846654625867671,170,0
M19755,2025-10-23 09:40,5.161859408079849,JP,JP,1,0,4.846741349441079,240,0
M19756,2025-10-23 09:41,3.5662529361803736,KR,KR,1,0,4.846834182498236,98,0
M19757,2025-10-23 09:45,2.858104184777756,US,US,1,0,4.84640245799889,208,0
M19758,2025-10-23 09:50,4.8514037622658845,KR,KR,1,0,4.846651626964705,281,0
M19759,2025-10-23 09:54,4.618257692202951,CN,CN,1,0,4.846930226979952,246,0
M19760,2025-10-23 09:58,4.852103057235122,US,US,1,0,4.846878930562328,233,0
M19761,2025-10-23 10:00,3.962002019884256,SG,SG,1,0,4.846072051137807,135,0
M19762,2025-10-23 10:03,5.1179590961596855,CN,CN,1,0,4.845924725567826,179,0
M19763,2025-10-23 10:06,4.529994472018052,US,US,1,0,4.846003174715575,178,0
M19764,2025-10-23 10:07,4.927796072650316,US,US,1,0,4.845935197770325,63,0
M19765,2025-10-23 10:08,3.78475576740584,US,US,1,0,4.846175252972314,79,0
M19766,2025-10-23 10:11,2.752299346087357,JP,JP,1,0,4.846011197471849,194,0
M19767,2025-10-23 10:15,4.328088160593643,JP,JP,1,0,4.845846087961896,191,0
M19768,2025-10-23 10:18,4.489243858549323,CN,CN,1,0,4.845427539231566,206,0
M19769,2025-10-23 10:21,4.497192504902965,RU,RU,1,0,4.845352359277867,181,0
M19770,2025-10-23 10:21,5.77321618289215,RU,RU,1,0,4.84527861339649,1,1
M19771,2025-10-23 10:27,4.57618604332874,US,US,1,0,4.845682525412753,329,0
M19772,2025-10-23 10:27,6.094919383327115,CN,CN,1,0,4.845623227461485,3,1
M19773,2025-10-23 10:32,4.124690766229227,US,US,1,0,4.846487216199338,297,0
M19774,2025-10-23 10:32,4.2591044744052295,KR,KR,1,0,4.846358161339699,49,0
M19775,2025-10-23 10:32,6.1289536177394215,RU,RU,1,0,4.846246700105128,2,1
