transaction_id,timestamp,amount,merchant_category,location,is_international,transaction_frequency_24h,loan_tenor_months,is_fraud
L11655,2025-12-09 18:20,13.361339332154676,microfinance_loan,Bantul,0,0,6,0
L11656,2025-12-09 18:36,15.391050573888426,microfinance_loan,Gunungkidul,0,0,6,0
L11657,2025-12-09 18:51,15.45607361809567,microfinance_loan,Kulon Progo,0,0,24,0
L11658,2025-12-09 18:59,15.403270389538074,microfinance_loan,Sleman,0,0,12,0
L11659,2025-12-09 19:02,15.22653777476721,microfinance_loan,Bantul,0,0,12,0
L11660,2025-12-09 19:14,15.17771225773705,microfinance_loan,Gunungkidul,0,0,6,0
L11661,2025-12-09 19:27,15.74787856762394,microfinance_loan,Sleman,0,0,6,0
L11662,2025-12-09 19:35,15.182820856672318,microfinance_loan,Sleman,0,0,12,0
L11663,2025-12-09 19:48,15.442426830048545,microfinance_loan,Gunungkidul,0,0,6,0
L11664,2025-12-09 19:53,14.98121123908319,microfinance_loan,Sleman,0,0,36,0
L11665,2025-12-09 19:58,13.479874171922615,microfinance_loan,Magelang,0,0,6,0
L11666,2025-12-09 20:12,14.835976423208193,microfinance_loan,Sleman,0,0,12,0
L11667,2025-12-09 20:17,15.462011280028598,microfinance_loan,Bantul,0,0,24,0
L11668,2025-12-09 20:26,15.346195697068357,microfinance_loan,Kulon Progo,0,0,36,0
L11669,2025-12-09 20:32,15.42667378119338,microfinance_loan,Sleman,0,0,12,0
L11670,2025-12-09 20:41,15.494262383679228,microfinance_loan,Bantul,0,0,12,0
L11671,2025-12-09 20:44,14.46736584195062,microfinance_loan,Bantul,0,0,12,0
L11672,2025-12-09 20:53,15.57114842682427,microfinance_loan,Bantul,0,0,6,0
L11673,2025-12-09 21:09,15.453287888716735,microfinance_loan,Sleman,0,0,6,0
L11674,2025-12-09 21:25,14.732177219168143,microfinance_loan,Bantul,0,0,24,0
L11675,2025-12-09 21:34,15.143739270301609,microfinance_loan,Bantul,0,0,24,0
L11676,2025-12-09 21:46,15.619737484452797,microfinance_loan,Sleman,0,0,12,0
L11677,2025-12-09 21:50,14.277207280195809,microfinance_loan,Bantul,0,0,24,0
L11678,2025-12-09 21:56,14.718847753875847,microfinance_loan,Sleman,0,0,12,0
L11679,2025-12-09 22:07,14.374228228427198,microfinance_loan,Sleman,0,0,12,0
L11680,2025-12-09 22:16,14.724457993715118,microfinance_loan,Sleman,0,0,12,0
L11681,2025-12-09 22:23,14.419927066211237,microfinance_loan,Gunungkidul,0,0,36,0
L11682,2025-12-09 22:27,15.56279815078285,microfinance_loan,Bantul,0,0,6,0
L11683,2025-12-09 22:34,15.75320807549204,microfinance_loan,Sleman,0,0,6,0
L11684,2025-12-09 22:41,15.732571542925324,microfinance_loan,Bantul,0,0,6,0
L11685,2025-12-09 22:46,14.85507924517767,microfinance_loan,Sleman,0,0,24,0
L11686,2025-12-09 22:54,15.696420060070713,microfinance_loan,Bantul,0,0,36,0
L11687,2025-12-09 23:03,13.846453838266829,microfinance_loan,Sleman,0,0,6,0
L11688,2025-12-09 23:08,14.01601251191765,microfinance_loan,Sleman,0,0,6,0
L11689,2025-12-09 23:11,14.77708627040411,microfinance_loan,Magelang,0,0,36,0
L11690,2025-12-09 23:27,14.680549257757471,microfinance_loan,Sleman,0,0,24,0
L11691,2025-12-09 23:38,15.681852470100331,microfinance_loan,Sleman,0,0,36,0
L11692,2025-12-09 23:50,15.509166081789974,microfinance_loan,Bantul,0,0,24,0
L11693,2025-12-09 23:56,15.50126245038373,microfinance_loan,Bantul,0,0,24,0
L11694,2025-12-09 23:59,15.563071505280645,microfinance_loan,Bantul,0,0,12,0
L11695,2025-12-10 00:14,15.466862092875964,microfinance_loan,Bantul,0,0,6,0
L11696,2025-12-10 00:18,15.144634652232792,microfinance_loan,Gunungkidul,0,0,12,0
L11697,2025-12-10 00:33,13.689843021158408,microfinance_loan,Sleman,0,0,12,0
L11698,2025-12-10 00:50,13.312436479857077,microfinance_loan,Sleman,0,0,12,0
L11699,2025-12-10 00:54,15.738554250989868,microfinance_loan,Sleman,0,0,12,0
L11700,2025-12-10 00:58,15.140463947000132,microfinance_loan,Bantul,0,0,6,0
L11701,2025-12-10 01:01,15.716863919453305,microfinance_loan,Gunungkidul,0,0,12,0
L11702,2025-12-10 01:14,13.462336621198803,microfinance_loan,Sleman,0,0,12,0
L11703,2025-12-10 01:20,15.348871854043324,microfinance_loan,Bantul,0,0,24,0
L11704,2025-12-10 01:34,14.66098003358859,microfinance_loan,Sleman,0,0,6,0
L11705,2025-12-10 01:44,14.869252390360968,microfinance_loan,Bantul,0,0,12,0
L11706,2025-12-10 02:00,15.377771114953475,microfinance_loan,Bantul,0,0,12,0
L11707,2025-12-10 02:17,15.129049531775,microfinance_loan,Sleman,0,0,6,0
L11708,2025-12-10 02:33,14.133903196307593,microfinance_loan,Sleman,0,0,12,0
L11709,2025-12-10 02:40,15.76111666080222,microfinance_loan,Gunungkidul,0,0,12,0
L11710,2025-12-10 02:53,15.450846794850367,microfinance_loan,Gunungkidul,0,0,24,0
L11711,2025-12-10 03:01,14.860826494832542,microfinance_loan,Sleman,0,0,6,0
L11712,2025-12-10 03:13,15.328219704876952,microfinance_loan,Bantul,0,0,24,0
L11713,2025-12-10 03:28,14.210336604765558,microfinance_loan,Bantul,0,0,6,0
L11714,2025-12-10 03:38,15.0073135091187,microfinance_loan,Bantul,0,0,12,0
L11715,2025-12-10 03:51,14.997681213282204,microfinance_loan,Gunungkidul,0,0,12,0
L11716,2025-12-10 03:54,14.886754390497108,microfinance_loan,Bantul,0,0,6,0
L11717,2025-12-10 04:07,15.10875525738252,microfinance_loan,Gunungkidul,0,0,6,0
L11718,2025-12-10 04:19,15.678866705829307,microfinance_loan,Bantul,0,0,12,0
L11719,2025-12-10 04:33,13.20938475434396,microfinance_loan,Sleman,0,0,12,0
L11720,2025-12-10 04:41,15.22542622632451,microfinance_loan,Sleman,0,0,12,0
L11721,2025-12-10 04:56,15.70474452982603,microfinance_loan,Bantul,0,0,36,0
L11722,2025-12-10 05:06,15.652537804558596,microfinance_loan,Sleman,0,0,6,0
L11723,2025-12-10 05:14,15.661460346148932,microfinance_loan,Bantul,0,0,24,0
L11724,2025-12-10 05:26,14.972666874140256,microfinance_loan,Gunungkidul,0,0,36,0
L11725,2025-12-10 05:32,15.247436528839756,microfinance_loan,Bantul,0,0,6,0
L11726,2025-12-10 05:44,15.289165859969216,microfinance_loan,Gunungkidul,0,0,24,0
L11727,2025-12-10 05:56,15.598044098896262,microfinance_loan,Sleman,0,0,36,0
L11728,2025-12-10 06:10,15.718357661552815,microfinance_loan,Kulon Progo,0,0,6,0
L11729,2025-12-10 06:15,14.583969735549,microfinance_loan,Sleman,0,0,12,0
L11730,2025-12-10 06:28,14.082907521744454,microfinance_loan,Gunungkidul,0,0,24,0
L11731,2025-12-10 06:35,14.614109050059977,microfinance_loan,Bantul,0,0,24,0
L11732,2025-12-10 06:50,14.607631653193549,microfinance_loan,Sleman,0,0,24,0
L11733,2025-12-10 06:57,14.71255852978733,microfinance_loan,Bantul,0,0,12,0
L11734,2025-12-10 07:14,15.68090935383461,microfinance_loan,Sleman,0,0,6,0
L11735,2025-12-10 07:19,14.457413916597098,microfinance_loan,Sleman,0,0,24,0
L11736,2025-12-10 07:27,14.992018327586814,microfinance_loan,Sleman,0,0,12,0
L11737,2025-12-10 07:39,14.853957327745402,microfinance_loan,Bantul,0,0,12,0
L11738,2025-12-10 07:49,14.634510790495083,microfinance_loan,Sleman,0,0,12,0
L11739,2025-12-10 07:54,14.390299224812098,microfinance_loan,Magelang,0,0,12,0
L11740,2025-12-10 07:57,15.758947508326305,microfinance_loan,Sleman,0,0,24,0
L11741,2025-12-10 08:13,15.335409027814809,microfinance_loan,Gunungkidul,0,0,12,0
L11742,2025-12-10 08:19,13.967682996647884,microfinance_loan,Bantul,0,0,12,0
L11743,2025-12-10 08:26,15.375179066930604,microfinance_loan,Gunungkidul,0,0,36,0
L11744,2025-12-10 08:36,15.314023613579236,microfinance_loan,Kulon Progo,0,0,12,0
L11745,2025-12-10 08:42,14.857475949004533,microfinance_loan,Bantul,0,0,24,0
L11746,2025-12-10 08:50,15.54228429495967,microfinance_loan,Bantul,0,0,12,0
L11747,2025-12-10 09:04,15.558676768635715,microfinance_loan,Bantul,0,0,12,0
L11748,2025-12-10 09:13,15.540739122576298,microfinance_loan,Magelang,0,0,24,0
L11749,2025-12-10 09:30,15.353354289867475,microfinance_loan,Sleman,0,0,36,0
L11750,2025-12-10 09:40,15.031008887516624,microfinance_loan,Bantul,0,0,12,0
L11751,2025-12-10 09:54,14.428109611481162,microfinance_loan,Bantul,0,0,24,0
L11752,2025-12-10 10:09,13.574390136644253,microfinance_loan,Gunungkidul,0,0,12,0
L11753,2025-12-10 10:22,15.682516945738394,microfinance_loan,Sleman,0,0,24,0
L11754,2025-12-10 10:25,15.601700713984949,microfinance_loan,Bantul,0,0,24,0
L11755,2025-12-10 10:33,14.407806485288324,microfinance_loan,Sleman,0,0,24,0
L11756,2025-12-10 10:45,15.5590936246327,microfinance_loan,Gunungkidul,0,0,24,0
L11757,2025-12-10 11:00,13.605743392561504,microfinance_loan,Sleman,0,0,24,0
L11758,2025-12-10 11:11,14.529917636818375,microfinance_loan,Gunungkidul,0,0,12,0
L11759,2025-12-10 11:26,14.205154502221138,microfinance_loan,Sleman,0,0,24,0
L11760,2025-12-10 11:34,14.813723706674324,microfinance_loan,Gunungkidul,0,0,12,0
L11761,2025-12-10 11:48,14.7624573539456,microfinance_loan,Bantul,0,0,12,0
L11762,2025-12-10 12:02,15.158858534227152,microfinance_loan,Kulon Progo,0,0,36,0
L11763,2025-12-10 12:06,15.06307288367271,microfinance_loan,Sleman,0,0,12,0
L11764,2025-12-10 12:23,14.0321812051624,microfinance_loan,Kulon Progo,0,0,6,0
L11765,2025-12-10 12:37,14.204140072774376,microfinance_loan,Bantul,0,0,24,0
L11766,2025-12-10 12:49,15.579156862845942,microfinance_loan,Sleman,0,0,6,0
L11767,2025-12-10 12:59,15.217431436598927,microfinance_loan,Magelang,0,0,24,0
L11768,2025-12-10 13:12,15.68633533428858,microfinance_loan,Sleman,0,0,36,0
L11769,2025-12-10 13:28,14.11502979394175,microfinance_loan,Sleman,0,0,24,0
L11770,2025-12-10 13:34,14.733106038283864,microfinance_loan,Sleman,0,0,12,0
L11771,2025-12-10 13:51,14.238058912928492,microfinance_loan,Bantul,0,0,36,0
L11772,2025-12-10 14:07,15.688264896800398,microfinance_loan,Bantul,0,0,12,0
L11773,2025-12-10 14:14,14.242613210185803,microfinance_loan,Sleman,0,0,6,0
L11774,2025-12-10 14:18,15.556967820462484,microfinance_loan,Bantul,0,0,24,0
L11775,2025-12-10 14:27,14.375406306707012,microfinance_loan,Gunungkidul,0,0,24,0
L11776,2025-12-10 14:41,15.47008740550772,microfinance_loan,Bantul,0,0,24,0
L11777,2025-12-10 14:54,17.532289623088957,microfinance_loan,Magelang,0,0,36,1
L11778,2025-12-10 15:10,15.73235963803115,microfinance_loan,Sleman,0,0,6,0
L11779,2025-12-10 15:22,13.768895775934428,microfinance_loan,Gunungkidul,0,0,6,0
L11780,2025-12-10 15:35,14.774947748697006,microfinance_loan,Gunungkidul,0,0,12,0
L11781,2025-12-10 15:51,15.464208221251214,microfinance_loan,Bantul,0,0,24,0
L11782,2025-12-10 15:58,15.679850964974683,microfinance_loan,Sleman,0,0,12,0
L11783,2025-12-10 16:10,15.202786936746945,microfinance_loan,Bantul,0,0,6,0
L11784,2025-12-10 16:20,13.94620894140519,microfinance_loan,Sleman,0,0,6,0
L11785,2025-12-10 16:33,15.33949733015158,microfinance_loan,Sleman,0,0,12,0
L11786,2025-12-10 16:48,15.098412465521037,microfinance_loan,Bantul,0,0,12,0
L11787,2025-12-10 16:53,15.526924204139522,microfinance_loan,Bantul,0,0,24,0
L11788,2025-12-10 16:57,15.223584512463097,microfinance_loan,Gunungkidul,0,0,36,0
L11789,2025-12-10 17:03,15.661815975959572,microfinance_loan,Sleman,0,0,12,0
L11790,2025-12-10 17:09,14.076543166941264,microfinance_loan,Kulon Progo,0,0,12,0
L11791,2025-12-10 17:13,15.331832461639198,microfinance_loan,Bantul,0,0,6,0
L11792,2025-12-10 17:19,15.481858342243209,microfinance_loan,Bantul,0,0,12,0
L11793,2025-12-10 17:36,14.959239605435506,microfinance_loan,Sleman,0,0,12,0
L11794,2025-12-10 17:48,15.093290546354586,microfinance_loan,Gunungkidul,0,0,12,0
L11795,2025-12-10 17:57,15.4288709673388,microfinance_loan,Bantul,0,0,12,0
L11796,2025-12-10 18:01,15.057071878750271,microfinance_loan,Sleman,0,0,24,0
L11797,2025-12-10 18:13,14.931272939459616,microfinance_loan,Bantul,0,0,24,0
L11798,2025-12-10 18:20,15.269313556306855,microfinance_loan,Sleman,0,0,12,0
L11799,2025-12-10 18:34,15.56014540024542,microfinance_loan,Magelang,0,0,12,0
L11800,2025-12-10 18:49,14.134419458204896,microfinance_loan,Magelang,0,0,12,0
L11801,2025-12-10 18:56,15.636983995388542,microfinance_loan,Bantul,0,0,6,0
L11802,2025-12-10 19:08,14.40338832982714,microfinance_loan,Sleman,0,0,24,0
L11803,2025-12-10 19:24,13.942385470298875,microfinance_loan,Bantul,0,0,6,0
L11804,2025-12-10 19:34,14.330994713899786,microfinance_loan,Sleman,0,0,6,0
L11805,2025-12-10 19:39,13.813501541240946,microfinance_loan,Gunungkidul,0,0,12,0
L11806,2025-12-10 19:43,15.71575994117146,microfinance_loan,Bantul,0,0,12,0
L11807,2025-12-10 19:50,14.689750624144128,microfinance_loan,Bantul,0,0,12,0
L11808,2025-12-10 19:55,15.52492682819437,microfinance_loan,Sleman,0,0,36,0
L11809,2025-12-10 20:05,14.33774248184856,microfinance_loan,Sleman,0,0,12,0
L11810,2025-12-10 20:09,15.186635695972935,microfinance_loan,Sleman,0,0,6,0
L11811,2025-12-10 20:12,14.99993625634567,microfinance_loan,Bantul,0,0,6,0
L11812,2025-12-10 20:17,15.381301447573998,microfinance_loan,Bantul,0,0,6,0
L11813,2025-12-10 20:21,15.75061828466812,microfinance_loan,Gunungkidul,0,0,24,0
L11814,2025-12-10 20:27,15.368348065548329,microfinance_loan,Gunungkidul,0,0,12,0
L11815,2025-12-10 20:40,15.437450394651735,microfinance_loan,Bantul,0,0,12,0
L11816,2025-12-10 20:49,14.606348264872691,microfinance_loan,Sleman,0,0,24,0
L11817,2025-12-10 20:55,14.072280743167733,microfinance_loan,Bantul,0,0,24,0
L11818,2025-12-10 21:02,13.87655956030679,microfinance_loan,Magelang,0,0,36,0
L11819,2025-12-10 21:10,14.712065820287116,microfinance_loan,Bantul,0,0,12,0
L11820,2025-12-10 21:13,15.228228228276754,microfinance_loan,Bantul,0,0,24,0
L11821,2025-12-10 21:27,13.702141391837934,microfinance_loan,Sleman,0,0,12,0
L11822,2025-12-10 21:42,14.60840216342531,microfinance_loan,Sleman,0,0,24,0
L11823,2025-12-10 21:57,15.342288340261325,microfinance_loan,Bantul,0,0,36,0
L11824,2025-12-10 22:12,15.63643490072146,microfinance_loan,Gunungkidul,0,0,12,0
L11825,2025-12-10 22:28,15.75167595217708,microfinance_loan,Gunungkidul,0,0,24,0
L11826,2025-12-10 22:36,14.52568445772656,microfinance_loan,Gunungkidul,0,0,24,0
L11827,2025-12-10 22:50,13.967066159200211,microfinance_loan,Gunungkidul,0,0,12,0
L11828,2025-12-10 23:06,15.256198402914496,microfinance_loan,Bantul,0,0,12,0
L11829,2025-12-10 23:16,15.702273493298147,microfinance_loan,Bantul,0,0,24,0
L11830,2025-12-10 23:33,14.988179674621122,microfinance_loan,Sleman,0,0,36,0
L11831,2025-12-10 23:50,15.668244705378942,microfinance_loan,Gunungkidul,0,0,24,0
L11832,2025-12-10 23:58,15.488649578503503,microfinance_loan,Bantul,0,0,12,0
L11833,2025-12-11 00:01,15.662702211213798,microfinance_loan,Bantul,0,0,12,0
L11834,2025-12-11 00:14,15.714606239874838,microfinance_loan,Magelang,0,0,12,0
L11835,2025-12-11 00:27,13.996038841137135,microfinance_loan,Sleman,0,0,6,0
L11836,2025-12-11 00:42,14.970884959733343,microfinance_loan,Bantul,0,0,12,0
L11837,2025-12-11 00:51,13.622623381065535,microfinance_loan,Sleman,0,0,6,0
L11838,2025-12-11 01:05,13.577640349790792,microfinance_loan,Sleman,0,0,12,0
L11839,2025-12-11 01:09,15.093289153077457,microfinance_loan,Gunungkidul,0,0,6,0
L11840,2025-12-11 01:15,15.383981673728128,microfinance_loan,Sleman,0,0,12,0
L11841,2025-12-11 01:30,15.649567253023584,microfinance_loan,Gunungkidul,0,0,36,0
L11842,2025-12-11 01:41,14.107957759135502,microfinance_loan,Bantul,0,0,6,0
L11843,2025-12-11 01:46,13.481656091989716,microfinance_loan,Bantul,0,0,12,0
L11844,2025-12-11 01:55,13.980397681076631,microfinance_loan,Magelang,0,0,12,0
L11845,2025-12-11 02:01,15.690999775523828,microfinance_loan,Bantul,0,0,12,0
L11846,2025-12-11 02:08,15.384153142189236,microfinance_loan,Sleman,0,0,36,0
L11847,2025-12-11 02:14,15.104336511981886,microfinance_loan,Bantul,0,0,12,0
L11848,2025-12-11 02:26,13.971043995626836,microfinance_loan,Bantul,0,0,24,0
L11849,2025-12-11 02:39,14.88379833797916,microfinance_loan,Bantul,0,0,6,0
L11850,2025-12-11 02:42,14.105977748371894,microfinance_loan,Gunungkidul,0,0,12,0
L11851,2025-12-11 02:48,13.45255737563782,microfinance_loan,Gunungkidul,0,0,24,0
L11852,2025-12-11 02:53,15.025671675124036,microfinance_loan,Bantul,0,0,6,0
L11853,2025-12-11 02:57,15.141841250664902,microfinance_loan,Sleman,0,0,12,0
L11854,2025-12-11 03:01,15.051016912462089,microfinance_loan,Sleman,0,0,12,0
L11855,2025-12-11 03:13,15.63436722612114,microfinance_loan,Sleman,0,0,36,0
L11856,2025-12-11 03:30,15.677906014691173,microfinance_loan,Magelang,0,0,12,0
L11857,2025-12-11 03:40,14.070638704767138,microfinance_loan,Sleman,0,0,36,0
L11858,2025-12-11 03:45,14.646188062254964,microfinance_loan,Magelang,0,0,12,0
L11859,2025-12-11 04:00,15.138972674761352,microfinance_loan,Bantul,0,0,12,0
L11860,2025-12-11 04:15,14.948871717009942,microfinance_loan,Bantul,0,0,6,0
L11861,2025-12-11 04:32,15.019416060025463,microfinance_loan,Gunungkidul,0,0,12,0
L11862,2025-12-11 04:47,15.44453283858365,microfinance_loan,Sleman,0,0,6,0
L11863,2025-12-11 04:54,14.328173093574197,microfinance_loan,Sleman,0,0,12,0
L11864,2025-12-11 05:04,15.586323846287891,microfinance_loan,Sleman,0,0,12,0
L11865,2025-12-11 05:20,14.61352663335633,microfinance_loan,Gunungkidul,0,0,12,0
L11866,2025-12-11 05:23,14.83409899989209,microfinance_loan,Bantul,0,0,12,0
L11867,2025-12-11 05:32,14.478781350857762,microfinance_loan,Bantul,0,0,36,0
L11868,2025-12-11 05:46,15.34200241876438,microfinance_loan,Gunungkidul,0,0,6,0
L11869,2025-12-11 05:59,15.429216150881574,microfinance_loan,Bantul,0,0,36,0
L11870,2025-12-11 06:10,15.332220932701016,microfinance_loan,Bantul,0,0,24,0
L11871,2025-12-11 06:24,15.126083569213188,microfinance_loan,Kulon Progo,0,0,24,0
L11872,2025-12-11 06:36,14.72007277895982,microfinance_loan,Bantul,0,0,12,0
L11873,2025-12-11 06:48,15.418964602719214,microfinance_loan,Bantul,0,0,6,0
L11874,2025-12-11 06:59,17.524837088535158,microfinance_loan,Magelang,0,0,24,1
L11875,2025-12-11 07:12,14.74270601659605,microfinance_loan,Sleman,0,0,24,0
L11876,2025-12-11 07:20,15.412139180614025,microfinance_loan,Magelang,0,0,24,0
L11877,2025-12-11 07:26,15.424817861869451,microfinance_loan,Sleman,0,0,24,0
L11878,2025-12-11 07:43,14.623076454531844,microfinance_loan,Sleman,0,0,6,0
L11879,2025-12-11 07:51,14.815423429847565,microfinance_loan,Sleman,0,0,36,0
L11880,2025-12-11 08:04,14.758963435984995,microfinance_loan,Magelang,0,0,36,0
L11881,2025-12-11 08:12,15.650356815130744,microfinance_loan,Bantul,0,0,24,0
L11882,2025-12-11 08:25,15.255418906080354,microfinance_loan,Sleman,0,0,12,0
L11883,2025-12-11 08:32,14.055409746269724,microfinance_loan,Sleman,0,0,24,0
L11884,2025-12-11 08:43,14.250702091804834,microfinance_loan,Sleman,0,0,12,0
L11885,2025-12-11 08:52,13.763779272935984,microfinance_loan,Sleman,0,0,12,0
L11886,2025-12-11 08:55,14.5429330703354,microfinance_loan,Sleman,0,0,36,0
L11887,2025-12-11 09:04,14.480851709278213,microfinance_loan,Bantul,0,0,6,0
L11888,2025-12-11 09:15,15.039142744033118,microfinance_loan,Sleman,0,0,24,0
L11889,2025-12-11 09:23,15.49401920552054,microfinance_loan,Magelang,0,0,12,0
L11890,2025-12-11 09:33,15.641694319992837,microfinance_loan,Sleman,0,0,12,0
L11891,2025-12-11 09:43,15.233899096776373,microfinance_loan,Gunungkidul,0,0,12,0
L11892,2025-12-11 09:52,15.523827728005864,microfinance_loan,Gunungkidul,0,0,12,0
L11893,2025-12-11 10:00,15.375228464059672,microfinance_loan,Sleman,0,0,6,0
L11894,2025-12-11 10:09,14.75722729196952,microfinance_loan,Sleman,0,0,24,0
L11895,2025-12-11 10:14,15.314661171383696,microfinance_loan,Gunungkidul,0,0,12,0
L11896,2025-12-11 10:29,14.717072552563955,microfinance_loan,Magelang,0,0,24,0
L11897,2025-12-11 10:40,14.73468313333562,microfinance_loan,Bantul,0,0,6,0
L11898,2025-12-11 10:55,15.7495999737682,microfinance_loan,Sleman,0,0,6,0
L11899,2025-12-11 11:00,15.674831318902203,microfinance_loan,Sleman,0,0,6,0
L11900,2025-12-11 11:15,15.37302297621464,microfinance_loan,Gunungkidul,0,0,6,0
L11901,2025-12-11 11:32,15.28679429487316,microfinance_loan,Sleman,0,0,24,0
L11902,2025-12-11 11:43,15.416103871997697,microfinance_loan,Sleman,0,0,12,0
L11903,2025-12-11 11:55,15.500871751025064,microfinance_loan,Sleman,0,0,24,0
L11904,2025-12-11 12:09,13.662719453495445,microfinance_loan,Bantul,0,0,24,0
L11905,2025-12-11 12:17,14.855854405174966,microfinance_loan,Bantul,0,0,6,0
L11906,2025-12-11 12:24,13.98299085947644,microfinance_loan,Gunungkidul,0,0,36,0
L11907,2025-12-11 12:33,15.186588484112496,microfinance_loan,Sleman,0,0,24,0
L11908,2025-12-11 12:38,14.696774553655878,microfinance_loan,Bantul,0,0,6,0
L11909,2025-12-11 12:44,14.788473830105373,microfinance_loan,Gunungkidul,0,0,12,0
L11910,2025-12-11 12:56,15.602772093303914,microfinance_loan,Gunungkidul,0,0,12,0
L11911,2025-12-11 13:06,14.41790062775198,microfinance_loan,Sleman,0,0,12,0
L11912,2025-12-11 13:22,15.674827580213492,microfinance_loan,Bantul,0,0,12,0
L11913,2025-12-11 13:29,14.98973019416084,microfinance_loan,Magelang,0,0,12,0
L11914,2025-12-11 13:42,14.370367038341309,microfinance_loan,Gunungkidul,0,0,12,0
L11915,2025-12-11 13:50,14.174091584173466,microfinance_loan,Gunungkidul,0,0,12,0
L11916,2025-12-11 14:06,15.453006924379178,microfinance_loan,Kulon Progo,0,0,12,0
L11917,2025-12-11 14:20,15.66665026724369,microfinance_loan,Sleman,0,0,24,0
L11918,2025-12-11 14:29,15.63713541673539,microfinance_loan,Sleman,0,0,6,0
L11919,2025-12-11 14:42,14.28980372397838,microfinance_loan,Gunungkidul,0,0,6,0
L11920,2025-12-11 14:51,15.642131251568156,microfinance_loan,Gunungkidul,0,0,12,0
L11921,2025-12-11 15:08,14.491432227609115,microfinance_loan,Sleman,0,0,12,0
L11922,2025-12-11 15:24,15.06318862020881,microfinance_loan,Gunungkidul,0,0,12,0
L11923,2025-12-11 15:31,13.192051740314374,microfinance_loan,Sleman,0,0,12,0
L11924,2025-12-11 15:42,14.595780400988058,microfinance_loan,Kulon Progo,0,0,12,0
L11925,2025-12-11 15:46,14.763091020343396,microfinance_loan,Sleman,0,0,12,0
L11926,2025-12-11 15:52,15.719980366601,microfinance_loan,Bantul,0,0,12,0
L11927,2025-12-11 16:04,14.652348474810676,microfinance_loan,Magelang,0,0,12,0
L11928,2025-12-11 16:07,14.647458784603758,microfinance_loan,Bantul,0,0,12,0
L11929,2025-12-11 16:13,14.6383258658398,microfinance_loan,Sleman,0,0,12,0
L11930,2025-12-11 16:19,14.577492330819014,microfinance_loan,Sleman,0,0,12,0
L11931,2025-12-11 16:34,15.204244690420152,microfinance_loan,Bantul,0,0,24,0
L11932,2025-12-11 16:37,14.423611157331278,microfinance_loan,Gunungkidul,0,0,12,0
L11933,2025-12-11 16:52,14.686148897709383,microfinance_loan,Gunungkidul,0,0,36,0
L11934,2025-12-11 17:09,15.192128503212862,microfinance_loan,Bantul,0,0,36,0
L11935,2025-12-11 17:22,15.504991608841047,microfinance_loan,Sleman,0,0,12,0
L11936,2025-12-11 17:27,13.99507749092994,microfinance_loan,Sleman,0,0,24,0
L11937,2025-12-11 17:33,14.832740325142366,microfinance_loan,Bantul,0,0,12,0
L11938,2025-12-11 17:38,15.252847306997316,microfinance_loan,Bantul,0,0,36,0
L11939,2025-12-11 17:53,15.68098212337845,microfinance_loan,Sleman,0,0,36,0
L11940,2025-12-11 18:06,15.707715634451269,microfinance_loan,Magelang,0,0,12,0
L11941,2025-12-11 18:10,15.635083456022793,microfinance_loan,Bantul,0,0,12,0
L11942,2025-12-11 18:27,15.145842848164094,microfinance_loan,Gunungkidul,0,0,24,0
L11943,2025-12-11 18:30,13.944829465518902,microfinance_loan,Bantul,0,0,12,0
L11944,2025-12-11 18:35,15.728714499748335,microfinance_loan,Sleman,0,0,24,0
L11945,2025-12-11 18:52,15.32852897553155,microfinance_loan,Kulon Progo,0,0,12,0
L11946,2025-12-11 18:58,15.669786661944514,microfinance_loan,Bantul,0,0,12,0
L11947,2025-12-11 19:11,15.68489041881038,microfinance_loan,Bantul,0,0,12,0
L11948,2025-12-11 19:19,15.547159200443932,microfinance_loan,Bantul,0,0,24,0
L11949,2025-12-11 19:28,14.988454508051513,microfinance_loan,Gunungkidul,0,0,12,0
L11950,2025-12-11 19:38,15.30894777043764,microfinance_loan,Kulon Progo,0,0,24,0
L11951,2025-12-11 19:48,15.423356604051182,microfinance_loan,Sleman,0,0,24,0
L11952,2025-12-11 19:52,15.643988734733249,microfinance_loan,Gunungkidul,0,0,24,0
L11953,2025-12-11 19:57,14.493607550477842,microfinance_loan,Sleman,0,0,12,0
L11954,2025-12-11 20:00,15.2282995655723,microfinance_loan,Bantul,0,0,12,0
L11955,2025-12-11 20:15,15.290993673865351,microfinance_loan,Gunungkidul,0,0,12,0
L11956,2025-12-11 20:18,14.428969842897445,microfinance_loan,Bantul,0,0,12,0
L11957,2025-12-11 20:33,14.950907261085316,microfinance_loan,Sleman,0,0,6,0
L11958,2025-12-11 20:50,15.689413142848425,microfinance_loan,Sleman,0,0,24,0
L11959,2025-12-11 20:57,13.31225950788021,microfinance_loan,Gunungkidul,0,0,6,0
L11960,2025-12-11 21:09,15.14105521131981,microfinance_loan,Sleman,0,0,12,0
L11961,2025-12-11 21:21,15.310775012371352,microfinance_loan,Sleman,0,0,12,0
L11962,2025-12-11 21:37,15.671865265471451,microfinance_loan,Gunungkidul,0,0,24,0
L11963,2025-12-11 21:40,14.666586273262745,microfinance_loan,Sleman,0,0,12,0
L11964,2025-12-11 21:54,14.93243711196524,microfinance_loan,Sleman,0,0,24,0
L11965,2025-12-11 22:10,13.837920567397092,microfinance_loan,Bantul,0,0,36,0
L11966,2025-12-11 22:26,14.802151266707824,microfinance_loan,Bantul,0,0,6,0
